CatBoost,KNN,LR,RF,SVM
0.712446352,0.694206009,0.641630901,0.679184549,0.686695279
0.682403433,0.688841202,0.692060086,0.697424893,0.665236052
0.684549356,0.690987124,0.662017167,0.716738197,0.669527897
0.664523044,0.676312969,0.672025723,0.673097535,0.670953912
0.695605573,0.683815648,0.667738478,0.690246517,0.682743837
0.692060086,0.696351931,0.678111588,0.690987124,0.680257511
0.688841202,0.686695279,0.67167382,0.688841202,0.670600858
0.672746781,0.679184549,0.681330472,0.688841202,0.655579399
0.689174705,0.696677385,0.667738478,0.67738478,0.674169346
0.703108253,0.688102894,0.663451233,0.68488746,0.663451233
0.673819742,0.669527897,0.662017167,0.680257511,0.654506438
0.696351931,0.662017167,0.667381974,0.690987124,0.686695279
0.703862661,0.674892704,0.689914163,0.680257511,0.656652361
0.678456592,0.693461951,0.658092176,0.707395498,0.688102894
0.678456592,0.674169346,0.651661308,0.66130761,0.672025723
0.694206009,0.674892704,0.690987124,0.689914163,0.663090129
0.698497854,0.697424893,0.684549356,0.692060086,0.667381974
0.69527897,0.668454936,0.674892704,0.666309013,0.692060086
0.697749196,0.67738478,0.681672026,0.678456592,0.650589496
0.695605573,0.687031083,0.690246517,0.652733119,0.672025723
0.692060086,0.657725322,0.651287554,0.673819742,0.659871245
0.696351931,0.666309013,0.688841202,0.673819742,0.659871245
0.696351931,0.71888412,0.660944206,0.7027897,0.706008584
0.681672026,0.667738478,0.645230439,0.676312969,0.646302251
0.681672026,0.667738478,0.689174705,0.692390139,0.665594855
0.686695279,0.703862661,0.679184549,0.714592275,0.681330472
0.709227468,0.67167382,0.683476395,0.678111588,0.674892704
0.680257511,0.683476395,0.659871245,0.681330472,0.678111588
0.676312969,0.668810289,0.668810289,0.679528403,0.645230439
0.694533762,0.68488746,0.670953912,0.678456592,0.66130761
0.690987124,0.686695279,0.668454936,0.692060086,0.697424893
0.690987124,0.680257511,0.673819742,0.686695279,0.673819742
0.703862661,0.675965665,0.675965665,0.683476395,0.667381974
0.699892819,0.689174705,0.665594855,0.694533762,0.670953912
0.705251876,0.692390139,0.679528403,0.688102894,0.667738478
0.688841202,0.667381974,0.689914163,0.679184549,0.653433476
0.698497854,0.689914163,0.658798283,0.7027897,0.693133047
0.680257511,0.654506438,0.667381974,0.683476395,0.659871245
0.682743837,0.67738478,0.682743837,0.695605573,0.665594855
0.689174705,0.690246517,0.678456592,0.693461951,0.669882101
0.697424893,0.68776824,0.655579399,0.69527897,0.666309013
0.68776824,0.675965665,0.668454936,0.675965665,0.668454936
0.714592275,0.677038627,0.677038627,0.694206009,0.672746781
0.707395498,0.693461951,0.692390139,0.676312969,0.681672026
0.690246517,0.662379421,0.707395498,0.681672026,0.658092176
0.692060086,0.686695279,0.64806867,0.706008584,0.674892704
0.684549356,0.685622318,0.665236052,0.667381974,0.68776824
0.692060086,0.693133047,0.668454936,0.697424893,0.698497854
0.705251876,0.688102894,0.681672026,0.693461951,0.678456592
0.675241158,0.666666667,0.664523044,0.67738478,0.676312969
0.697424893,0.686695279,0.656652361,0.685622318,0.672746781
0.69527897,0.678111588,0.668454936,0.685622318,0.66416309
0.692060086,0.678111588,0.692060086,0.684549356,0.670600858
0.703108253,0.690246517,0.667738478,0.678456592,0.672025723
0.670953912,0.654876742,0.658092176,0.673097535,0.679528403
0.688841202,0.668454936,0.682403433,0.684549356,0.657725322
0.696351931,0.698497854,0.692060086,0.681330472,0.678111588
0.703862661,0.701716738,0.666309013,0.683476395,0.668454936
0.678456592,0.680600214,0.685959271,0.688102894,0.654876742
0.687031083,0.679528403,0.667738478,0.683815648,0.673097535
0.682403433,0.686695279,0.68776824,0.699570815,0.68776824
0.707081545,0.683476395,0.654506438,0.692060086,0.678111588
0.696351931,0.67167382,0.667381974,0.67167382,0.665236052
0.689174705,0.697749196,0.655948553,0.707395498,0.693461951
0.690246517,0.676312969,0.665594855,0.68488746,0.681672026
0.678111588,0.666309013,0.673819742,0.669527897,0.655579399
0.694206009,0.666309013,0.682403433,0.674892704,0.674892704
0.681330472,0.684549356,0.67167382,0.673819742,0.677038627
0.694533762,0.667738478,0.670953912,0.679528403,0.655948553
0.698821008,0.693461951,0.67738478,0.673097535,0.66130761
0.700643777,0.69527897,0.681330472,0.701716738,0.677038627
0.685622318,0.657725322,0.685622318,0.680257511,0.667381974
0.675965665,0.681330472,0.654506438,0.667381974,0.677038627
0.704180064,0.678456592,0.673097535,0.674169346,0.664523044
0.658092176,0.669882101,0.681672026,0.658092176,0.664523044
0.709227468,0.709227468,0.665236052,0.679184549,0.670600858
0.696351931,0.679184549,0.670600858,0.685622318,0.662017167
0.683476395,0.663090129,0.684549356,0.690987124,0.674892704
0.689174705,0.679528403,0.664523044,0.667738478,0.663451233
0.683815648,0.675241158,0.679528403,0.672025723,0.654876742
0.698497854,0.681330472,0.66416309,0.694206009,0.668454936
0.694206009,0.681330472,0.665236052,0.675965665,0.674892704
0.698497854,0.688841202,0.692060086,0.668454936,0.682403433
0.675241158,0.676312969,0.688102894,0.673097535,0.668810289
0.681672026,0.688102894,0.676312969,0.699892819,0.676312969
0.7027897,0.675965665,0.662017167,0.683476395,0.68776824
0.680257511,0.665236052,0.667381974,0.657725322,0.654506438
0.689914163,0.697424893,0.667381974,0.694206009,0.689914163
0.690246517,0.682743837,0.683815648,0.666666667,0.66130761
0.694533762,0.692390139,0.690246517,0.698821008,0.670953912
0.71888412,0.680257511,0.658798283,0.674892704,0.701716738
0.678111588,0.684549356,0.666309013,0.7027897,0.674892704
0.699570815,0.677038627,0.66416309,0.672746781,0.654506438
0.699892819,0.678456592,0.674169346,0.692390139,0.669882101
0.705251876,0.699892819,0.654876742,0.699892819,0.673097535
0.716738197,0.701716738,0.672746781,0.697424893,0.693133047
0.666309013,0.657725322,0.677038627,0.658798283,0.660944206
0.668454936,0.669527897,0.686695279,0.679184549,0.658798283
0.694533762,0.672025723,0.680600214,0.674169346,0.659163987
0.676312969,0.691318328,0.674169346,0.680600214,0.673097535
0.693133047,0.682403433,0.663090129,0.669527897,0.663090129
0.708154506,0.688841202,0.652360515,0.690987124,0.684549356
0.693133047,0.669527897,0.684549356,0.677038627,0.666309013
0.690246517,0.676312969,0.678456592,0.68488746,0.670953912
0.699892819,0.698821008,0.692390139,0.673097535,0.643086817
0.686695279,0.686695279,0.659871245,0.679184549,0.689914163
0.712446352,0.672746781,0.64806867,0.690987124,0.677038627
0.683476395,0.669527897,0.675965665,0.685622318,0.660944206
0.70096463,0.67738478,0.651661308,0.690246517,0.679528403
0.710610932,0.676312969,0.675241158,0.673097535,0.667738478
0.668454936,0.665236052,0.677038627,0.674892704,0.665236052
0.684549356,0.677038627,0.681330472,0.674892704,0.679184549
0.721030043,0.706008584,0.683476395,0.681330472,0.670600858
0.70096463,0.692390139,0.674169346,0.688102894,0.670953912
0.706323687,0.669882101,0.664523044,0.696677385,0.667738478
0.678111588,0.684549356,0.684549356,0.67167382,0.66416309
0.682403433,0.667381974,0.651287554,0.675965665,0.655579399
0.692060086,0.692060086,0.697424893,0.689914163,0.680257511
0.678456592,0.691318328,0.655948553,0.690246517,0.659163987
0.673097535,0.667738478,0.680600214,0.672025723,0.675241158
0.707081545,0.709227468,0.672746781,0.706008584,0.697424893
0.699570815,0.685622318,0.681330472,0.690987124,0.667381974
0.673819742,0.673819742,0.668454936,0.667381974,0.66416309
0.705251876,0.678456592,0.668810289,0.699892819,0.685959271
0.719185423,0.696677385,0.682743837,0.694533762,0.688102894
0.683476395,0.670600858,0.682403433,0.66416309,0.646995708
0.693133047,0.686695279,0.637339056,0.670600858,0.667381974
0.668454936,0.670600858,0.68776824,0.670600858,0.660944206
0.713826367,0.711682744,0.696677385,0.692390139,0.690246517
0.70096463,0.683815648,0.670953912,0.704180064,0.678456592
0.662017167,0.64806867,0.668454936,0.673819742,0.623390558
0.680257511,0.685622318,0.642703863,0.696351931,0.669527897
0.694206009,0.677038627,0.679184549,0.699570815,0.692060086
0.683815648,0.694533762,0.669882101,0.691318328,0.681672026
0.705251876,0.693461951,0.669882101,0.711682744,0.680600214
0.674892704,0.665236052,0.681330472,0.654506438,0.651287554
0.672746781,0.663090129,0.669527897,0.67167382,0.653433476
0.707081545,0.69527897,0.679184549,0.68776824,0.683476395
0.685959271,0.688102894,0.658092176,0.687031083,0.663451233
0.696677385,0.704180064,0.667738478,0.682743837,0.678456592
0.694206009,0.663090129,0.686695279,0.672746781,0.654506438
0.688841202,0.669527897,0.697424893,0.68776824,0.666309013
0.723175966,0.697424893,0.652360515,0.709227468,0.693133047
0.711682744,0.696677385,0.657020364,0.682743837,0.679528403
0.706323687,0.668810289,0.689174705,0.664523044,0.663451233
0.694206009,0.680257511,0.680257511,0.683476395,0.682403433
0.678111588,0.683476395,0.667381974,0.669527897,0.665236052
0.683476395,0.678111588,0.666309013,0.683476395,0.655579399
0.68488746,0.65380493,0.675241158,0.678456592,0.659163987
0.695605573,0.694533762,0.658092176,0.68488746,0.675241158
0.675965665,0.672746781,0.67167382,0.659871245,0.667381974
0.704935622,0.706008584,0.666309013,0.690987124,0.680257511
0.689914163,0.690987124,0.678111588,0.686695279,0.662017167
0.694533762,0.688102894,0.670953912,0.696677385,0.678456592
0.685959271,0.683815648,0.678456592,0.675241158,0.669882101
0.703862661,0.67167382,0.677038627,0.680257511,0.660944206
0.677038627,0.669527897,0.663090129,0.670600858,0.662017167
0.688841202,0.692060086,0.67167382,0.686695279,0.665236052
0.690246517,0.658092176,0.675241158,0.672025723,0.654876742
0.687031083,0.704180064,0.663451233,0.67738478,0.676312969
0.716738197,0.690987124,0.696351931,0.697424893,0.677038627
0.694206009,0.698497854,0.655579399,0.693133047,0.68776824
0.674892704,0.673819742,0.678111588,0.669527897,0.662017167
0.696677385,0.676312969,0.652733119,0.675241158,0.66130761
0.688102894,0.68488746,0.654876742,0.682743837,0.679528403
0.707081545,0.692060086,0.68776824,0.681330472,0.663090129
0.685622318,0.688841202,0.686695279,0.670600858,0.673819742
0.681330472,0.663090129,0.66416309,0.684549356,0.64055794
0.665594855,0.691318328,0.668810289,0.65380493,0.657020364
0.706323687,0.697749196,0.675241158,0.685959271,0.680600214
0.688841202,0.655579399,0.656652361,0.677038627,0.67167382
0.674892704,0.697424893,0.677038627,0.677038627,0.688841202
0.681330472,0.68776824,0.688841202,0.699570815,0.677038627
0.691318328,0.690246517,0.672025723,0.678456592,0.663451233
0.659163987,0.670953912,0.670953912,0.682743837,0.678456592
0.708154506,0.690987124,0.680257511,0.697424893,0.681330472
0.68776824,0.666309013,0.645922747,0.670600858,0.652360515
0.69527897,0.692060086,0.697424893,0.698497854,0.680257511
0.68488746,0.688102894,0.678456592,0.667738478,0.666666667
0.687031083,0.659163987,0.665594855,0.679528403,0.658092176
0.701716738,0.680257511,0.683476395,0.673819742,0.666309013
0.701716738,0.690987124,0.646995708,0.677038627,0.659871245
0.682403433,0.675965665,0.677038627,0.653433476,0.673819742
0.70096463,0.664523044,0.667738478,0.683815648,0.660235798
0.717041801,0.694533762,0.65380493,0.695605573,0.695605573
0.675965665,0.682403433,0.659871245,0.675965665,0.665236052
0.698497854,0.677038627,0.699570815,0.683476395,0.677038627
0.714592275,0.685622318,0.677038627,0.68776824,0.673819742
0.685959271,0.687031083,0.678456592,0.674169346,0.683815648
0.672025723,0.665594855,0.645230439,0.667738478,0.631296892
0.686695279,0.675965665,0.686695279,0.675965665,0.663090129
0.681330472,0.699570815,0.688841202,0.710300429,0.677038627
0.697424893,0.696351931,0.666309013,0.692060086,0.693133047
0.65380493,0.65380493,0.685959271,0.652733119,0.644158628
0.679528403,0.693461951,0.67738478,0.690246517,0.690246517
0.701716738,0.678111588,0.656652361,0.680257511,0.684549356
0.694206009,0.684549356,0.673819742,0.672746781,0.675965665
0.707081545,0.714592275,0.665236052,0.712446352,0.678111588
0.721329046,0.692390139,0.657020364,0.687031083,0.697749196
0.710610932,0.695605573,0.68488746,0.689174705,0.664523044
0.688841202,0.677038627,0.678111588,0.674892704,0.660944206
0.692060086,0.672746781,0.680257511,0.683476395,0.658798283
0.689914163,0.679184549,0.655579399,0.684549356,0.665236052
0.698821008,0.670953912,0.665594855,0.685959271,0.672025723
0.696677385,0.699892819,0.660235798,0.680600214,0.675241158
0.658798283,0.67167382,0.665236052,0.670600858,0.644849785
0.712446352,0.692060086,0.681330472,0.693133047,0.683476395
0.685622318,0.677038627,0.660944206,0.692060086,0.686695279
0.690246517,0.679528403,0.670953912,0.688102894,0.673097535
0.692390139,0.674169346,0.658092176,0.681672026,0.667738478
0.703862661,0.680257511,0.693133047,0.678111588,0.674892704
0.670600858,0.683476395,0.659871245,0.686695279,0.667381974
0.673819742,0.689914163,0.680257511,0.678111588,0.688841202
0.688102894,0.663451233,0.678456592,0.683815648,0.66130761
0.688102894,0.687031083,0.688102894,0.683815648,0.670953912
0.707081545,0.69527897,0.662017167,0.679184549,0.670600858
0.715665236,0.692060086,0.669527897,0.685622318,0.674892704
0.680257511,0.659871245,0.660944206,0.678111588,0.665236052
0.68488746,0.667738478,0.673097535,0.682743837,0.666666667
0.690246517,0.691318328,0.649517685,0.681672026,0.672025723
0.697424893,0.678111588,0.666309013,0.68776824,0.667381974
0.674892704,0.678111588,0.665236052,0.674892704,0.663090129
0.714592275,0.685622318,0.704935622,0.688841202,0.680257511
0.692390139,0.689174705,0.68488746,0.690246517,0.673097535
0.704180064,0.693461951,0.673097535,0.691318328,0.665594855
0.697424893,0.677038627,0.670600858,0.697424893,0.677038627
0.653433476,0.670600858,0.665236052,0.650214592,0.66416309
0.708154506,0.679184549,0.673819742,0.681330472,0.665236052
0.692390139,0.658092176,0.688102894,0.666666667,0.659163987
0.670953912,0.666666667,0.657020364,0.667738478,0.642015005
0.713519313,0.7027897,0.670600858,0.694206009,0.677038627
0.704935622,0.681330472,0.688841202,0.693133047,0.669527897
0.710300429,0.689914163,0.654506438,0.694206009,0.679184549
0.720257235,0.67738478,0.673097535,0.688102894,0.669882101
0.683815648,0.681672026,0.666666667,0.68488746,0.665594855
0.680257511,0.669527897,0.686695279,0.700643777,0.654506438
0.679184549,0.670600858,0.678111588,0.658798283,0.64806867
0.701716738,0.696351931,0.668454936,0.698497854,0.689914163
0.717041801,0.687031083,0.670953912,0.688102894,0.665594855
0.696677385,0.693461951,0.675241158,0.697749196,0.687031083
0.678111588,0.669527897,0.685622318,0.678111588,0.673819742
0.673819742,0.667381974,0.657725322,0.662017167,0.654506438
0.690987124,0.689914163,0.679184549,0.703862661,0.674892704
0.697749196,0.666666667,0.690246517,0.696677385,0.66130761
0.685959271,0.670953912,0.673097535,0.668810289,0.662379421
0.677038627,0.684549356,0.662017167,0.669527897,0.683476395
0.684549356,0.694206009,0.681330472,0.684549356,0.660944206
0.698497854,0.688841202,0.666309013,0.7027897,0.673819742
0.706323687,0.696677385,0.68488746,0.704180064,0.679528403
0.683815648,0.67738478,0.691318328,0.690246517,0.658092176
0.683476395,0.66416309,0.658798283,0.683476395,0.66416309
0.682403433,0.675965665,0.686695279,0.675965665,0.658798283
0.674892704,0.699570815,0.642703863,0.679184549,0.680257511
0.669882101,0.681672026,0.680600214,0.672025723,0.668810289
0.682743837,0.688102894,0.67738478,0.695605573,0.673097535
0.69527897,0.68776824,0.666309013,0.692060086,0.681330472
0.68776824,0.690987124,0.679184549,0.69527897,0.666309013
0.66416309,0.660944206,0.66416309,0.681330472,0.659871245
0.687031083,0.666666667,0.690246517,0.681672026,0.657020364
0.695605573,0.693461951,0.673097535,0.697749196,0.693461951
0.684549356,0.674892704,0.659871245,0.68776824,0.663090129
0.694206009,0.694206009,0.665236052,0.693133047,0.654506438
0.699570815,0.675965665,0.682403433,0.682403433,0.666309013
0.694533762,0.681672026,0.670953912,0.689174705,0.665594855
0.695605573,0.67738478,0.65380493,0.691318328,0.683815648
0.675965665,0.67167382,0.690987124,0.662017167,0.67167382
0.682403433,0.694206009,0.677038627,0.696351931,0.668454936
0.694206009,0.696351931,0.663090129,0.679184549,0.685622318
0.720257235,0.691318328,0.683815648,0.67738478,0.662379421
0.68488746,0.679528403,0.654876742,0.681672026,0.676312969
0.66416309,0.667381974,0.68776824,0.667381974,0.659871245
0.696351931,0.651287554,0.665236052,0.670600858,0.663090129
0.701716738,0.689914163,0.66416309,0.697424893,0.681330472
0.680600214,0.666666667,0.68488746,0.680600214,0.658092176
0.68488746,0.678456592,0.638799571,0.674169346,0.662379421
0.699570815,0.693133047,0.668454936,0.714592275,0.68776824
0.709227468,0.685622318,0.683476395,0.685622318,0.667381974
0.68776824,0.701716738,0.686695279,0.694206009,0.683476395
0.690246517,0.678456592,0.676312969,0.662379421,0.681672026
0.664523044,0.68488746,0.679528403,0.681672026,0.673097535
0.690987124,0.684549356,0.681330472,0.684549356,0.67167382
0.686695279,0.681330472,0.663090129,0.688841202,0.679184549
0.721030043,0.692060086,0.660944206,0.699570815,0.662017167
0.703108253,0.691318328,0.666666667,0.720257235,0.676312969
0.702036442,0.705251876,0.679528403,0.698821008,0.690246517
0.665236052,0.662017167,0.669527897,0.644849785,0.659871245
0.68776824,0.680257511,0.669527897,0.669527897,0.669527897
0.690987124,0.694206009,0.684549356,0.680257511,0.688841202
0.711682744,0.688102894,0.678456592,0.709539121,0.68488746
0.679528403,0.688102894,0.664523044,0.680600214,0.674169346
0.690987124,0.690987124,0.696351931,0.669527897,0.66416309
0.683476395,0.673819742,0.672746781,0.673819742,0.666309013
0.679184549,0.673819742,0.654506438,0.667381974,0.655579399
0.685959271,0.675241158,0.659163987,0.694533762,0.672025723
0.697749196,0.690246517,0.681672026,0.696677385,0.688102894
0.699570815,0.674892704,0.665236052,0.677038627,0.658798283
0.685622318,0.668454936,0.699570815,0.663090129,0.652360515
0.684549356,0.693133047,0.668454936,0.703862661,0.685622318
0.690246517,0.688102894,0.655948553,0.698821008,0.676312969
0.715969989,0.688102894,0.712754555,0.685959271,0.676312969
0.681330472,0.677038627,0.650214592,0.682403433,0.674892704
0.680257511,0.674892704,0.677038627,0.667381974,0.662017167
0.681330472,0.677038627,0.670600858,0.66416309,0.681330472
0.703108253,0.697749196,0.690246517,0.703108253,0.675241158
0.687031083,0.665594855,0.680600214,0.662379421,0.662379421
0.678111588,0.672746781,0.66416309,0.674892704,0.658798283
0.673819742,0.670600858,0.690987124,0.686695279,0.668454936
0.703862661,0.699570815,0.627682403,0.709227468,0.684549356
0.688102894,0.693461951,0.666666667,0.674169346,0.689174705
0.713826367,0.696677385,0.679528403,0.688102894,0.693461951
0.701716738,0.665236052,0.653433476,0.689914163,0.670600858
0.682403433,0.688841202,0.685622318,0.701716738,0.660944206
