CatBoost,KNN,LR,RF,SVM
0.543209877,0.449382716,0.543209877,0.496296296,0.404938272
0.583743842,0.467980296,0.532019704,0.54679803,0.465517241
0.586206897,0.490147783,0.534482759,0.54679803,0.477832512
0.586206897,0.460591133,0.551724138,0.512315271,0.42364532
0.562962963,0.456790123,0.567901235,0.49382716,0.390123457
0.567901235,0.474074074,0.511111111,0.558024691,0.441975309
0.596059113,0.502463054,0.522167488,0.573891626,0.458128079
0.600985222,0.467980296,0.586206897,0.507389163,0.445812808
0.539408867,0.458128079,0.509852217,0.527093596,0.421182266
0.550617284,0.469135802,0.567901235,0.483950617,0.422222222
0.558024691,0.441975309,0.516049383,0.466666667,0.441975309
0.613300493,0.517241379,0.54679803,0.5591133,0.455665025
0.5591133,0.435960591,0.568965517,0.485221675,0.413793103
0.556650246,0.426108374,0.517241379,0.497536946,0.399014778
0.565432099,0.464197531,0.548148148,0.562962963,0.451851852
0.582716049,0.50617284,0.491358025,0.567901235,0.464197531
0.600985222,0.490147783,0.52955665,0.544334975,0.463054187
0.610837438,0.5,0.549261084,0.556650246,0.487684729
0.554187192,0.401477833,0.512315271,0.472906404,0.399014778
0.558024691,0.479012346,0.57037037,0.538271605,0.417283951
0.590123457,0.469135802,0.518518519,0.535802469,0.44691358
