learning_rate,depth,rsm,subsample,min_data_in_leaf,accuracy,precision,recall,f1
0.1,5,0.9,0.6,140,0.6834763948497854,0.6554621848739496,0.5763546798029556,0.6133682830930538
0.1,5,0.9,0.6,140,0.6952789699570815,0.6694677871148459,0.5901234567901235,0.6272965879265091
0.1,5,0.9,0.6,140,0.6845493562231759,0.668693009118541,0.5432098765432098,0.5994550408719346
0.1,5,0.9,1.0,140,0.684887459807074,0.6458333333333334,0.6108374384236454,0.6278481012658228
0.1,5,0.9,1.0,140,0.6881028938906752,0.6610644257703081,0.5812807881773399,0.6186107470511141
0.1,5,0.9,1.0,140,0.694206008583691,0.6723646723646723,0.5812807881773399,0.6235138705416116
0.1,5,0.9,1.0,140,0.6963519313304721,0.6783625730994152,0.5728395061728395,0.6211512717536813
0.1,5,0.9,1.0,140,0.6684549356223176,0.6428571428571429,0.5333333333333333,0.582995951417004
0.1,5,0.9,1.0,140,0.6613076098606645,0.6323529411764706,0.5295566502463054,0.5764075067024129
0.1,5,0.9,1.0,140,0.6902465166130761,0.6685878962536023,0.5714285714285714,0.6162018592297477
0.1,5,0.9,1.0,140,0.6845493562231759,0.6573033707865169,0.5763546798029556,0.6141732283464567
0.1,5,0.9,1.0,140,0.7113733905579399,0.6910112359550562,0.6074074074074074,0.6465177398160316
0.1,5,0.9,1.0,140,0.6888412017167382,0.6638176638176638,0.5753086419753086,0.6164021164021164
0.1,5,0.9,1.0,140,0.6580921757770632,0.629080118694362,0.5221674876847291,0.5706594885598923
0.1,5,0.9,1.0,140,0.6763129689174705,0.6405405405405405,0.583743842364532,0.6108247422680413
0.1,5,0.9,1.0,140,0.7103004291845494,0.7023809523809523,0.5812807881773399,0.6361185983827493
0.1,5,0.9,1.0,140,0.674892703862661,0.6526946107784432,0.5382716049382716,0.5899864682002708
0.1,5,0.9,1.0,140,0.6856223175965666,0.6481481481481481,0.6049382716049383,0.6257982120051085
0.1,5,0.9,1.0,140,0.6902465166130761,0.6695652173913044,0.5689655172413793,0.615179760319574
0.1,5,0.9,1.0,140,0.6945337620578779,0.6743515850144092,0.5763546798029556,0.6215139442231076
0.1,5,0.9,1.0,140,0.6802575107296137,0.652542372881356,0.5689655172413793,0.6078947368421052
0.1,5,0.9,1.0,140,0.6888412017167382,0.6716417910447762,0.5555555555555556,0.608108108108108
0.1,5,0.9,1.0,140,0.6931330472103004,0.672463768115942,0.5728395061728395,0.6186666666666666
0.1,5,0.9,1.0,140,0.7052518756698821,0.6765498652291105,0.6182266009852216,0.646074646074646
0.1,5,0.9,1.0,140,0.6688102893890675,0.6358543417366946,0.5591133004926109,0.5950196592398428
0.1,5,0.9,1.0,140,0.6706008583690987,0.6312997347480106,0.5862068965517241,0.6079182630906769
0.1,5,0.9,1.0,140,0.7060085836909872,0.6834733893557423,0.6024691358024692,0.6404199475065617
0.1,5,0.9,1.0,140,0.7070815450643777,0.6952662721893491,0.5802469135802469,0.63257065948856
0.1,5,0.9,1.0,140,0.6945337620578779,0.6850152905198776,0.5517241379310345,0.6111869031377899
0.1,5,0.9,1.0,140,0.6870310825294748,0.65,0.6083743842364532,0.628498727735369
0.1,5,0.9,1.0,140,0.6738197424892703,0.6401098901098901,0.5738916256157636,0.6051948051948052
0.1,5,0.9,1.0,140,0.7103004291845494,0.6956521739130435,0.5925925925925926,0.6399999999999999
0.1,5,0.9,1.0,140,0.7092274678111588,0.6947674418604651,0.5901234567901235,0.6381842456608813
0.1,5,0.9,1.0,140,0.6816720257234726,0.6697819314641744,0.5295566502463054,0.591471801925722
0.1,5,0.9,1.0,140,0.6763129689174705,0.6405405405405405,0.583743842364532,0.6108247422680413
0.1,5,0.9,1.0,140,0.6834763948497854,0.6572237960339944,0.5714285714285714,0.61133069828722
0.1,5,0.9,1.0,140,0.6909871244635193,0.6620498614958449,0.5901234567901235,0.6240208877284595
0.1,5,0.9,1.0,140,0.674892703862661,0.65,0.5456790123456791,0.5932885906040269
0.1,5,0.9,1.0,140,0.69989281886388,0.675,0.5985221674876847,0.6344647519582245
0.1,5,0.9,1.0,140,0.6902465166130761,0.6638655462184874,0.583743842364532,0.6212319790301443
0.1,5,0.9,1.0,140,0.6834763948497854,0.6581196581196581,0.5689655172413793,0.6103038309114928
0.1,5,0.9,1.0,140,0.6931330472103004,0.670487106017192,0.5777777777777777,0.6206896551724138
0.1,5,0.9,1.0,140,0.6706008583690987,0.6408045977011494,0.5506172839506173,0.5922974767596281
0.1,5,0.9,1.0,140,0.6795284030010718,0.6457765667574932,0.583743842364532,0.6131953428201812
0.1,5,0.9,1.0,140,0.6752411575562701,0.6426592797783933,0.5714285714285714,0.6049543676662321
0.1,5,0.9,1.0,140,0.7145922746781116,0.6966292134831461,0.6108374384236454,0.6509186351706037
0.1,5,0.9,1.0,140,0.6824034334763949,0.6493150684931507,0.5851851851851851,0.6155844155844156
0.1,5,0.9,1.0,140,0.6824034334763949,0.6598240469208211,0.5555555555555556,0.6032171581769437
0.1,5,0.9,1.0,140,0.722400857449089,0.7181008902077152,0.5960591133004927,0.651413189771198
0.1,5,0.9,1.0,140,0.6795284030010718,0.6498599439775911,0.5714285714285714,0.6081258191349934
0.1,5,0.9,1.0,140,0.6791845493562232,0.6507042253521127,0.5689655172413793,0.607095926412615
0.1,5,0.9,1.0,140,0.6834763948497854,0.6455026455026455,0.6024691358024692,0.6232439335887613
0.1,5,0.9,1.0,140,0.6684549356223176,0.6454545454545455,0.5259259259259259,0.5795918367346938
0.1,5,0.9,1.0,140,0.7245444801714899,0.7122507122507122,0.6157635467980296,0.6605019815059445
0.1,5,0.9,1.0,140,0.6945337620578779,0.6613333333333333,0.6108374384236454,0.6350832266325224
0.1,5,0.9,1.0,140,0.7027896995708155,0.680672268907563,0.5985221674876847,0.636959370904325
0.1,5,0.9,1.0,140,0.6727467811158798,0.6412429378531074,0.5604938271604938,0.5981554677206851
0.1,5,0.9,1.0,140,0.6834763948497854,0.6627218934911243,0.5530864197530864,0.6029609690444145
0.1,5,0.9,1.0,140,0.6934619506966774,0.6675977653631285,0.5886699507389163,0.6256544502617801
0.1,5,0.9,1.0,140,0.6934619506966774,0.6621621621621622,0.603448275862069,0.6314432989690721
0.1,5,0.9,1.0,140,0.6813304721030042,0.6588921282798834,0.5566502463054187,0.6034712950600801
0.1,5,0.9,1.0,140,0.6952789699570815,0.6763848396501457,0.5728395061728395,0.6203208556149733
0.1,5,0.9,1.0,140,0.657725321888412,0.6264705882352941,0.5259259259259259,0.5718120805369127
0.1,5,0.9,1.0,140,0.6859592711682744,0.6565096952908587,0.583743842364532,0.6179921773142112
0.1,5,0.9,1.0,140,0.6956055734190782,0.672316384180791,0.5862068965517241,0.6263157894736843
0.1,5,0.9,1.0,140,0.6856223175965666,0.6628242074927954,0.5665024630541872,0.6108897742363877
0.1,5,0.9,1.0,140,0.6952789699570815,0.6784660766961652,0.5679012345679012,0.6182795698924731
0.1,5,0.9,1.0,140,0.6716738197424893,0.6327077747989276,0.582716049382716,0.6066838046272492
0.1,5,0.9,1.0,140,0.692390139335477,0.6676056338028169,0.583743842364532,0.6228646517739815
0.1,5,0.9,1.0,140,0.6881028938906752,0.6676384839650146,0.5640394088669951,0.6114819759679574
0.1,5,0.9,1.0,140,0.6716738197424893,0.6373626373626373,0.5714285714285714,0.6025974025974026
0.1,5,0.9,1.0,140,0.6781115879828327,0.6521739130434783,0.5555555555555556,0.6
0.1,5,0.9,1.0,140,0.6856223175965666,0.6761006289308176,0.5308641975308642,0.594744121715076
0.1,5,0.9,1.0,140,0.6806002143622722,0.6560693641618497,0.5591133004926109,0.6037234042553191
0.1,5,0.9,1.0,140,0.6902465166130761,0.6715542521994134,0.5640394088669951,0.6131191432396252
0.1,5,0.9,1.0,140,0.6781115879828327,0.6440217391304348,0.583743842364532,0.6124031007751939
0.1,5,0.9,1.0,140,0.6888412017167382,0.6638176638176638,0.5753086419753086,0.6164021164021164
0.1,5,0.9,1.0,140,0.6727467811158798,0.6388888888888888,0.5679012345679012,0.6013071895424836
0.1,5,0.9,1.0,140,0.69989281886388,0.6789772727272727,0.5886699507389163,0.6306068601583115
0.1,5,0.9,1.0,140,0.6741693461950696,0.6424581005586593,0.5665024630541872,0.6020942408376964
0.1,5,0.9,1.0,140,0.7103004291845494,0.7,0.5862068965517241,0.6380697050938338
0.1,5,0.9,1.0,140,0.6673819742489271,0.628032345013477,0.5753086419753086,0.6005154639175257
0.1,5,0.9,1.0,140,0.6963519313304721,0.690625,0.5456790123456791,0.6096551724137932
0.1,5,0.9,1.0,140,0.6645230439442658,0.6273972602739726,0.5640394088669951,0.5940337224383917
0.1,5,0.9,1.0,140,0.6934619506966774,0.6796407185628742,0.5591133004926109,0.6135135135135136
0.1,5,0.9,1.0,140,0.6877682403433476,0.6584022038567493,0.5886699507389163,0.6215864759427828
0.1,5,0.9,1.0,140,0.6995708154506438,0.6876876876876877,0.5654320987654321,0.6205962059620597
0.1,5,0.9,1.0,140,0.6673819742489271,0.6308539944903582,0.5654320987654321,0.5963541666666666
0.1,5,0.9,1.0,140,0.6859592711682744,0.6609686609686609,0.5714285714285714,0.6129458388375165
0.1,5,0.9,1.0,140,0.6913183279742765,0.6832298136645962,0.541871921182266,0.6043956043956044
0.1,5,0.9,1.0,140,0.6630901287553648,0.6329479768786127,0.5394088669950738,0.5824468085106382
0.1,5,0.9,1.0,140,0.6877682403433476,0.6666666666666666,0.562962962962963,0.6104417670682731
0.1,5,0.9,1.0,140,0.6856223175965666,0.6443298969072165,0.6172839506172839,0.6305170239596469
0.1,5,0.9,1.0,140,0.6666666666666666,0.6246719160104987,0.5862068965517241,0.6048284625158831
0.1,5,0.9,1.0,140,0.6945337620578779,0.6657534246575343,0.5985221674876847,0.6303501945525292
0.1,5,0.9,1.0,140,0.7017167381974249,0.6797752808988764,0.5960591133004927,0.6351706036745407
0.1,5,0.9,1.0,140,0.6834763948497854,0.6627218934911243,0.5530864197530864,0.6029609690444145
0.1,5,0.9,1.0,140,0.6641630901287554,0.6377245508982036,0.5259259259259259,0.5764546684709065
0.1,5,0.9,1.0,140,0.6945337620578779,0.6621983914209115,0.6083743842364532,0.6341463414634148
0.1,5,0.9,1.0,140,0.6902465166130761,0.6585365853658537,0.5985221674876847,0.6270967741935485
0.1,5,0.9,1.0,140,0.6888412017167382,0.6620111731843575,0.583743842364532,0.6204188481675392
0.1,5,0.9,1.0,140,0.6813304721030042,0.6551724137931034,0.562962962962963,0.6055776892430278
0.1,5,0.9,1.0,140,0.6834763948497854,0.65625,0.5703703703703704,0.6103038309114928
0.1,5,0.9,1.0,140,0.6859592711682744,0.6609686609686609,0.5714285714285714,0.6129458388375165
0.1,5,0.9,1.0,140,0.6763129689174705,0.6538461538461539,0.5443349753694581,0.5940860215053764
0.1,5,0.9,1.0,140,0.7092274678111588,0.6912181303116147,0.6009852216748769,0.6429512516469037
0.1,5,0.9,1.0,140,0.6706008583690987,0.6424418604651163,0.5456790123456791,0.5901201602136182
0.1,5,0.9,1.0,140,0.657725321888412,0.6108247422680413,0.5851851851851851,0.5977301387137454
0.1,5,0.9,1.0,140,0.669882100750268,0.6331521739130435,0.5738916256157636,0.6020671834625323
0.1,5,0.9,1.0,140,0.6988210075026795,0.6801152737752162,0.5812807881773399,0.6268260292164675
0.1,5,0.9,1.0,140,0.6866952789699571,0.6696428571428571,0.5541871921182266,0.6064690026954178
0.1,5,0.9,1.0,140,0.6663090128755365,0.6298342541436464,0.562962962962963,0.5945241199478488
0.1,5,0.9,1.0,140,0.6727467811158798,0.6461988304093568,0.5456790123456791,0.5917001338688086
0.1,5,0.9,1.0,140,0.6902465166130761,0.6629526462395543,0.5862068965517241,0.6222222222222222
0.1,5,0.9,1.0,140,0.6870310825294748,0.6574585635359116,0.5862068965517241,0.6197916666666667
0.1,5,0.9,1.0,140,0.6866952789699571,0.6686390532544378,0.5566502463054187,0.6075268817204301
0.1,5,0.9,1.0,140,0.6609442060085837,0.6320474777448071,0.5259259259259259,0.5741239892183289
0.1,5,0.9,1.0,140,0.6824034334763949,0.6636636636636637,0.5456790123456791,0.5989159891598916
0.1,5,0.9,1.0,140,0.6538049303322615,0.6112600536193029,0.5615763546798029,0.5853658536585366
0.1,5,0.9,1.0,140,0.7127545551982851,0.7090909090909091,0.5763546798029556,0.6358695652173912
0.1,5,0.9,1.0,140,0.6888412017167382,0.6629213483146067,0.5812807881773399,0.6194225721784776
0.1,5,0.9,1.0,140,0.7113733905579399,0.6857923497267759,0.6197530864197531,0.6511024643320363
0.1,5,0.9,1.0,140,0.6856223175965666,0.6761006289308176,0.5308641975308642,0.594744121715076
0.1,5,0.9,1.0,140,0.6913183279742765,0.6475,0.6379310344827587,0.6426799007444169
0.1,5,0.9,1.0,140,0.6720257234726688,0.6388888888888888,0.5665024630541872,0.6005221932114881
0.1,5,0.9,1.0,140,0.7070815450643777,0.7021276595744681,0.5689655172413793,0.6285714285714287
0.1,5,0.9,1.0,140,0.6834763948497854,0.655367231638418,0.5728395061728395,0.61133069828722
0.1,5,0.9,1.0,140,0.6706008583690987,0.6376404494382022,0.5604938271604938,0.5965834428383706
0.1,5,0.9,1.0,140,0.6870310825294748,0.6565934065934066,0.5886699507389163,0.6207792207792208
0.1,5,0.9,1.0,140,0.6977491961414791,0.6812865497076024,0.5738916256157636,0.6229946524064172
0.1,5,0.9,1.0,140,0.6781115879828327,0.653179190751445,0.5566502463054187,0.601063829787234
0.1,5,0.9,1.0,140,0.6663090128755365,0.6298342541436464,0.562962962962963,0.5945241199478488
0.1,5,0.9,1.0,140,0.6824034334763949,0.6493150684931507,0.5851851851851851,0.6155844155844156
0.1,5,0.9,1.0,140,0.6730975348338692,0.6398891966759003,0.5689655172413793,0.6023468057366362
0.1,5,0.9,1.0,140,0.7052518756698821,0.6887608069164265,0.5886699507389163,0.6347941567065073
0.1,5,0.9,1.0,140,0.6984978540772532,0.6721763085399449,0.6009852216748769,0.634590377113134
0.1,5,0.9,1.0,140,0.6781115879828327,0.6521739130434783,0.5555555555555556,0.6
0.1,5,0.9,1.0,140,0.6845493562231759,0.6554621848739496,0.5777777777777777,0.6141732283464566
0.1,5,0.9,1.0,140,0.6870310825294748,0.6706586826347305,0.5517241379310345,0.6054054054054053
0.1,5,0.9,1.0,140,0.6956055734190782,0.6826347305389222,0.5615763546798029,0.6162162162162163
0.1,5,0.9,1.0,140,0.6695278969957081,0.6384180790960452,0.5566502463054187,0.5947368421052631
0.1,5,0.9,1.0,140,0.6866952789699571,0.663768115942029,0.5654320987654321,0.6106666666666666
0.1,5,0.9,1.0,140,0.6899141630901288,0.6542553191489362,0.6074074074074074,0.6299615877080667
0.1,5,0.9,1.0,140,0.6934619506966774,0.6639344262295082,0.5985221674876847,0.6295336787564766
0.1,5,0.9,1.0,140,0.6666666666666666,0.6417910447761194,0.5295566502463054,0.5802968960863697
0.1,5,0.9,1.0,140,0.6920600858369099,0.6695156695156695,0.5788177339901478,0.6208718626155879
0.1,5,0.9,1.0,140,0.674892703862661,0.6457142857142857,0.5580246913580247,0.5986754966887416
0.1,5,0.9,1.0,140,0.6920600858369099,0.6676136363636364,0.5802469135802469,0.6208718626155879
0.1,5,0.9,1.0,140,0.6634512325830654,0.6277777777777778,0.5566502463054187,0.5900783289817233
0.1,5,0.9,1.0,140,0.6881028938906752,0.6610644257703081,0.5812807881773399,0.6186107470511141
0.1,5,0.9,1.0,140,0.7017167381974249,0.6927710843373494,0.5665024630541872,0.6233062330623306
0.1,5,0.9,1.0,140,0.7027896995708155,0.684971098265896,0.5851851851851851,0.6311584553928096
0.1,5,0.9,1.0,140,0.6866952789699571,0.6539509536784741,0.5925925925925926,0.6217616580310882
0.1,5,0.9,1.0,140,0.677384780278671,0.6462395543175488,0.5714285714285714,0.6065359477124183
0.1,5,0.9,1.0,140,0.6741693461950696,0.639344262295082,0.5763546798029556,0.6062176165803109
0.1,5,0.9,1.0,140,0.6845493562231759,0.6521739130434783,0.5911330049261084,0.62015503875969
0.1,5,0.9,1.0,140,0.6845493562231759,0.6728971962616822,0.5333333333333333,0.5950413223140496
0.1,5,0.9,1.0,140,0.7017167381974249,0.6730245231607629,0.6098765432098765,0.6398963730569948
0.1,5,0.9,1.0,140,0.6784565916398714,0.6577380952380952,0.5443349753694581,0.5956873315363881
0.1,5,0.9,1.0,140,0.6934619506966774,0.6714285714285714,0.5788177339901478,0.6216931216931217
0.1,5,0.9,1.0,140,0.6845493562231759,0.6590909090909091,0.5714285714285714,0.6121372031662269
0.1,5,0.9,1.0,140,0.6845493562231759,0.6563380281690141,0.5753086419753086,0.613157894736842
0.1,5,0.9,1.0,140,0.6974248927038627,0.6793002915451894,0.5753086419753086,0.622994652406417
0.1,5,0.9,1.0,140,0.6859592711682744,0.660056657223796,0.5738916256157636,0.6139657444005271
0.1,5,0.9,1.0,140,0.6902465166130761,0.6602739726027397,0.5935960591133005,0.6251621271076524
0.1,5,0.9,1.0,140,0.6834763948497854,0.6528925619834711,0.583743842364532,0.6163849154746424
0.1,5,0.9,1.0,140,0.7049356223175965,0.696969696969697,0.5679012345679012,0.6258503401360545
0.1,5,0.9,1.0,140,0.6995708154506438,0.6750700280112045,0.5950617283950618,0.6325459317585302
0.1,5,0.9,1.0,140,0.6934619506966774,0.6785714285714286,0.5615763546798029,0.61455525606469
0.1,5,0.9,1.0,140,0.6720257234726688,0.6412429378531074,0.5591133004926109,0.5973684210526317
0.1,5,0.9,1.0,140,0.6781115879828327,0.6522988505747126,0.5591133004926109,0.6021220159151194
0.1,5,0.9,1.0,140,0.6974248927038627,0.6869300911854104,0.5580246913580247,0.6158038147138964
0.1,5,0.9,1.0,140,0.6931330472103004,0.6595174262734584,0.6074074074074074,0.6323907455012854
0.1,5,0.9,1.0,140,0.6795284030010718,0.6578171091445427,0.5492610837438424,0.5986577181208054
0.1,5,0.9,1.0,140,0.6741693461950696,0.6408839779005525,0.5714285714285714,0.6041666666666667
0.1,5,0.9,1.0,140,0.6824034334763949,0.6580459770114943,0.5640394088669951,0.6074270557029178
0.1,5,0.9,1.0,140,0.6834763948497854,0.6544943820224719,0.5753086419753086,0.6123521681997371
0.1,5,0.9,1.0,140,0.694206008583691,0.6694915254237288,0.5851851851851851,0.624505928853755
0.1,5,0.9,1.0,140,0.6838156484458735,0.6456692913385826,0.6059113300492611,0.625158831003812
0.1,5,0.9,1.0,140,0.6966773847802786,0.6835820895522388,0.5640394088669951,0.6180836707152496
0.1,5,0.9,1.0,140,0.6845493562231759,0.6546961325966851,0.583743842364532,0.6171875
0.1,5,0.9,1.0,140,0.6931330472103004,0.6808510638297872,0.5530864197530864,0.6103542234332425
0.1,5,0.9,1.0,140,0.6781115879828327,0.6470588235294118,0.5703703703703704,0.6062992125984252
0.1,5,0.9,1.0,140,0.6784565916398714,0.6472222222222223,0.5738916256157636,0.608355091383812
0.1,5,0.9,1.0,140,0.69989281886388,0.6831395348837209,0.5788177339901478,0.6266666666666667
0.1,5,0.9,1.0,140,0.6802575107296137,0.6467391304347826,0.5862068965517241,0.6149870801033591
0.1,5,0.9,1.0,140,0.6706008583690987,0.6346153846153846,0.5703703703703704,0.6007802340702211
0.1,5,0.9,1.0,140,0.6888412017167382,0.6525198938992043,0.6074074074074074,0.629156010230179
0.1,5,0.9,1.0,140,0.6913183279742765,0.6629834254143646,0.5911330049261084,0.625
0.1,5,0.9,1.0,140,0.7031082529474812,0.6936936936936937,0.5689655172413793,0.625169147496617
0.1,5,0.9,1.0,140,0.674892703862661,0.6388140161725068,0.583743842364532,0.61003861003861
0.1,5,0.9,1.0,140,0.7006437768240343,0.6852941176470588,0.5753086419753086,0.625503355704698
0.1,5,0.9,1.0,140,0.6706008583690987,0.6441176470588236,0.5407407407407407,0.5879194630872484
0.1,5,0.9,1.0,140,0.6827438370846731,0.655367231638418,0.5714285714285714,0.6105263157894737
0.1,5,0.9,1.0,140,0.6859592711682744,0.6628242074927954,0.5665024630541872,0.6108897742363877
0.1,5,0.9,1.0,140,0.6952789699570815,0.6742857142857143,0.5812807881773399,0.6243386243386242
0.1,5,0.9,1.0,140,0.6781115879828327,0.6635514018691588,0.5259259259259259,0.5867768595041322
0.1,5,0.9,1.0,140,0.7092274678111588,0.7067901234567902,0.5654320987654321,0.6282578875171468
0.1,5,0.9,1.0,140,0.6827438370846731,0.6571428571428571,0.5665024630541872,0.6084656084656084
0.1,5,0.9,1.0,140,0.692390139335477,0.663013698630137,0.5960591133004927,0.6277561608300909
0.1,5,0.9,1.0,140,0.7081545064377682,0.695906432748538,0.5862068965517241,0.6363636363636365
0.1,5,0.9,1.0,140,0.6813304721030042,0.649171270718232,0.5802469135802469,0.6127770534550195
0.1,5,0.9,1.0,140,0.6909871244635193,0.667621776504298,0.5753086419753086,0.6180371352785146
0.1,5,0.9,1.0,140,0.6934619506966774,0.6639344262295082,0.5985221674876847,0.6295336787564766
0.1,5,0.9,1.0,140,0.6827438370846731,0.6486486486486487,0.5911330049261084,0.6185567010309279
0.1,5,0.9,1.0,140,0.6909871244635193,0.6685714285714286,0.5763546798029556,0.6190476190476191
0.1,5,0.9,1.0,140,0.6824034334763949,0.6607669616519174,0.5530864197530864,0.6021505376344085
0.1,5,0.9,1.0,140,0.6781115879828327,0.6539589442815249,0.5506172839506173,0.5978552278820375
0.1,5,0.9,1.0,140,0.6966773847802786,0.6803519061583577,0.5714285714285714,0.6211512717536813
0.1,5,0.9,1.0,140,0.6763129689174705,0.6494252873563219,0.5566502463054187,0.5994694960212202
0.1,5,0.9,1.0,140,0.7070815450643777,0.6842105263157895,0.6083743842364532,0.6440677966101694
0.1,5,0.9,1.0,140,0.6845493562231759,0.6528925619834711,0.5851851851851851,0.6171875
0.1,5,0.9,1.0,140,0.6813304721030042,0.6475409836065574,0.5851851851851851,0.6147859922178989
0.1,5,0.9,1.0,140,0.6827438370846731,0.643979057591623,0.6059113300492611,0.6243654822335026
0.1,5,0.9,1.0,140,0.677384780278671,0.6586102719033232,0.5369458128078818,0.5915875169606513
0.1,5,0.9,1.0,140,0.6802575107296137,0.6569767441860465,0.5566502463054187,0.6026666666666667
0.1,5,0.9,1.0,140,0.7006437768240343,0.6769662921348315,0.5950617283950618,0.633377135348226
0.1,5,0.9,1.0,140,0.6963519313304721,0.672316384180791,0.5876543209876544,0.6271409749670619
0.1,5,0.9,1.0,140,0.6956055734190782,0.6657608695652174,0.603448275862069,0.6330749354005168
0.1,5,0.9,1.0,140,0.6784565916398714,0.6606060606060606,0.5369458128078818,0.5923913043478262
0.1,5,0.9,1.0,140,0.6716738197424893,0.6461988304093568,0.5443349753694581,0.5909090909090908
0.1,5,0.9,1.0,140,0.6845493562231759,0.6487935656836461,0.5975308641975309,0.6221079691516711
0.1,5,0.9,1.0,140,0.6706008583690987,0.6353591160220995,0.5679012345679012,0.5997392438070404
0.1,5,0.9,1.0,140,0.6870310825294748,0.6666666666666666,0.5615763546798029,0.609625668449198
0.1,5,0.9,1.0,140,0.6891747052518756,0.6602209944751382,0.5886699507389163,0.6223958333333333
0.1,5,0.9,1.0,140,0.7027896995708155,0.6767123287671233,0.6083743842364532,0.6407263294422828
0.1,5,0.9,1.0,140,0.677038626609442,0.6477272727272727,0.562962962962963,0.6023778071334214
0.1,5,0.9,1.0,140,0.6663090128755365,0.632768361581921,0.5530864197530864,0.5902503293807642
0.1,5,0.9,1.0,140,0.6913183279742765,0.6676136363636364,0.5788177339901478,0.6200527704485489
0.1,5,0.9,1.0,140,0.677384780278671,0.6576576576576577,0.5394088669950738,0.5926928281461434
0.1,5,0.9,1.0,140,0.6877682403433476,0.6549865229110512,0.5985221674876847,0.6254826254826255
0.1,5,0.9,1.0,140,0.6684549356223176,0.635593220338983,0.5555555555555556,0.5928853754940713
0.1,5,0.9,1.0,140,0.6834763948497854,0.6502732240437158,0.5876543209876544,0.6173800259403373
0.1,5,0.9,1.0,140,0.684887459807074,0.665680473372781,0.5541871921182266,0.6048387096774194
0.1,5,0.9,1.0,140,0.6859592711682744,0.6628242074927954,0.5665024630541872,0.6108897742363877
0.1,5,0.9,1.0,140,0.6791845493562232,0.654178674351585,0.5591133004926109,0.6029216467463481
0.1,5,0.9,1.0,140,0.6781115879828327,0.6407506702412868,0.5901234567901235,0.6143958868894601
0.1,5,0.9,1.0,140,0.6931330472103004,0.6648199445983379,0.5925925925925926,0.6266318537859008
0.1,5,0.9,1.0,140,0.6859592711682744,0.663768115942029,0.5640394088669951,0.6098535286284953
0.1,5,0.9,1.0,140,0.6720257234726688,0.6412429378531074,0.5591133004926109,0.5973684210526317
0.1,5,0.9,1.0,140,0.6931330472103004,0.6704545454545454,0.5812807881773399,0.6226912928759893
0.1,5,0.9,1.0,140,0.674892703862661,0.6448863636363636,0.5604938271604938,0.5997357992073977
0.1,5,0.9,1.0,140,0.6899141630901288,0.657608695652174,0.5975308641975309,0.6261319534282018
0.1,5,0.9,1.0,140,0.6891747052518756,0.6666666666666666,0.5714285714285714,0.6153846153846153
0.1,5,0.9,1.0,140,0.684887459807074,0.6686746987951807,0.5467980295566502,0.6016260162601625
0.1,5,0.9,1.0,140,0.6995708154506438,0.6730769230769231,0.603448275862069,0.6363636363636364
0.1,5,0.9,1.0,140,0.674892703862661,0.6401098901098901,0.5753086419753086,0.6059817945383614
0.1,5,0.9,1.0,140,0.6866952789699571,0.6666666666666666,0.5580246913580247,0.6075268817204301
0.1,5,0.9,1.0,140,0.7009646302250804,0.6730245231607629,0.6083743842364532,0.6390685640362225
0.1,5,0.9,1.0,140,0.6934619506966774,0.6630434782608695,0.6009852216748769,0.6304909560723514
0.1,5,0.9,1.0,140,0.6995708154506438,0.6684491978609626,0.6157635467980296,0.6410256410256411
0.1,5,0.9,1.0,140,0.6609442060085837,0.6352583586626139,0.5160493827160494,0.5694822888283378
0.1,5,0.9,1.0,140,0.6534334763948498,0.6067708333333334,0.5753086419753086,0.5906210392902408
0.1,5,0.9,1.0,140,0.677384780278671,0.6710097719869706,0.5073891625615764,0.5778401122019635
0.1,5,0.9,1.0,140,0.6602357984994641,0.6132315521628499,0.5935960591133005,0.6032540675844806
0.1,5,0.9,1.0,140,0.6845493562231759,0.6513513513513514,0.5935960591133005,0.6211340206185567
0.1,5,0.9,1.0,140,0.7049356223175965,0.6857142857142857,0.5925925925925926,0.6357615894039735
0.1,5,0.9,1.0,140,0.6759656652360515,0.6519174041297935,0.5456790123456791,0.5940860215053764
0.1,5,0.9,1.0,140,0.692390139335477,0.6648199445983379,0.5911330049261084,0.6258148631029987
0.1,5,0.9,1.0,140,0.6763129689174705,0.6420765027322405,0.5788177339901478,0.6088082901554405
0.1,5,0.9,1.0,140,0.6866952789699571,0.6737804878048781,0.5443349753694581,0.6021798365122615
0.1,5,0.9,1.0,140,0.7167381974248928,0.6997167138810199,0.6098765432098765,0.6517150395778364
0.1,5,0.9,1.0,140,0.6706008583690987,0.6441176470588236,0.5407407407407407,0.5879194630872484
0.1,5,0.9,1.0,140,0.69989281886388,0.6693548387096774,0.6133004926108374,0.6401028277634961
0.1,5,0.9,1.0,140,0.6816720257234726,0.6561604584527221,0.5640394088669951,0.6066225165562914
0.1,5,0.9,1.0,140,0.6587982832618026,0.6222222222222222,0.5517241379310345,0.5848563968668407
0.1,5,0.9,1.0,140,0.6856223175965666,0.6555555555555556,0.582716049382716,0.6169934640522876
0.1,5,0.9,1.0,140,0.6920600858369099,0.6755952380952381,0.5604938271604938,0.6126855600539811
0.1,5,0.9,1.0,140,0.6934619506966774,0.6744186046511628,0.5714285714285714,0.6186666666666666
0.1,5,0.9,1.0,140,0.7084673097534834,0.6801075268817204,0.6231527093596059,0.6503856041131104
0.1,5,0.9,1.0,140,0.6695278969957081,0.6303191489361702,0.583743842364532,0.6061381074168799
