CatBoost,KNN,LR,RF,SVM
0.615796519,0.508474576,0.571805007,0.570621469,0.517503805
0.627140975,0.540620384,0.608108108,0.564469914,0.521870287
0.628120894,0.612426036,0.556179775,0.620027435,0.598240469
0.608695652,0.549418605,0.556894244,0.588555858,0.507462687
0.598105548,0.540059347,0.614361702,0.592907801,0.517027864
0.620779221,0.598837209,0.594301221,0.631578947,0.556053812
0.628257888,0.536363636,0.596443228,0.567723343,0.527301092
0.609947644,0.560357675,0.575635877,0.588072122,0.546827795
0.602631579,0.544918999,0.588548602,0.589849108,0.486821705
0.619492657,0.56379822,0.595520422,0.567723343,0.513846154
0.622047244,0.584045584,0.592885375,0.60952381,0.590116279
0.618037135,0.559171598,0.580110497,0.582857143,0.527950311
0.632978723,0.543806647,0.587431694,0.589707928,0.537313433
0.627659574,0.574780059,0.57493188,0.604715673,0.532724505
0.627875507,0.563165906,0.598657718,0.588401697,0.53030303
0.621409922,0.550724638,0.608930988,0.600801068,0.528467153
0.624833111,0.558778626,0.56557377,0.622100955,0.558641975
0.596205962,0.523668639,0.596354167,0.575539568,0.51155624
0.609498681,0.559297218,0.585434174,0.608815427,0.528700906
0.620418848,0.576866764,0.605263158,0.608219178,0.540298507
0.627968338,0.583690987,0.559670782,0.61827957,0.539259259
0.600823045,0.546546547,0.597131682,0.558479532,0.526799387
0.640540541,0.546003017,0.592692828,0.60251046,0.532924962
0.638410596,0.569277108,0.606310014,0.577030812,0.553383459
0.620236531,0.533333333,0.639365918,0.591471802,0.509984639
0.61682243,0.574344023,0.567282322,0.614084507,0.544360902
0.610079576,0.571010249,0.57260274,0.568245125,0.559757943
0.614765101,0.578171091,0.581867388,0.601694915,0.577443609
0.631860776,0.577648766,0.602409639,0.601671309,0.550898204
0.607003891,0.545985401,0.57414966,0.592692828,0.550595238
0.618918919,0.569321534,0.572192513,0.591352859,0.550810015
0.617250674,0.556213018,0.578444748,0.59020979,0.517719569
0.614765101,0.552238806,0.614765101,0.585915493,0.518053375
0.628187919,0.570579495,0.596354167,0.583333333,0.534954407
0.593377483,0.50308642,0.562414266,0.581618656,0.540706605
0.613333333,0.560455192,0.592286501,0.598360656,0.5356623
0.629095675,0.578710645,0.614765101,0.577524893,0.548192771
0.63002681,0.582582583,0.582550336,0.589707928,0.519440124
0.614395887,0.573065903,0.610889774,0.604081633,0.531976744
0.607526882,0.540706605,0.577656676,0.573082489,0.528593509
0.606382979,0.569321534,0.608344549,0.598853868,0.565022422
0.633557047,0.571843251,0.579634465,0.601941748,0.544072948
0.626155878,0.547337278,0.570637119,0.576177285,0.52293578
0.627249357,0.599431818,0.570281124,0.618181818,0.576923077
0.607869742,0.536809816,0.578378378,0.581196581,0.547945205
0.6,0.54862119,0.589189189,0.56741573,0.503863988
0.626474443,0.54862119,0.606382979,0.591093117,0.544360902
0.608695652,0.558558559,0.589812332,0.580110497,0.534775889
0.620505992,0.537313433,0.602846054,0.573466476,0.492890995
0.626826029,0.583090379,0.59047619,0.578146611,0.518292683
0.639068564,0.579881657,0.591471802,0.618131868,0.544629349
0.602442334,0.517397882,0.610889774,0.569364162,0.537313433
0.588555858,0.566423358,0.556473829,0.560906516,0.544629349
0.632978723,0.565217391,0.593874834,0.583561644,0.533532042
0.568335589,0.537537538,0.607661823,0.543633763,0.533532042
0.643889619,0.613409415,0.596899225,0.593197279,0.539730135
0.610729023,0.547655068,0.573018081,0.585572843,0.492753623
0.611330698,0.527108434,0.589385475,0.607629428,0.541603631
0.604904632,0.533541342,0.578734859,0.555873926,0.515432099
0.606141522,0.560232221,0.596491228,0.569014085,0.513595166
0.632679739,0.565153734,0.589777195,0.599156118,0.532526475
0.619492657,0.56768559,0.567867036,0.577030812,0.540212443
0.637419355,0.579710145,0.60845839,0.576131687,0.555555556
0.588873813,0.531055901,0.605156038,0.567375887,0.519440124
0.605577689,0.577648766,0.592991914,0.607843137,0.539634146
0.633112583,0.567335244,0.563106796,0.596443228,0.570162482
0.602666667,0.547826087,0.591029024,0.544935806,0.517964072
0.617218543,0.572727273,0.586666667,0.603616134,0.554699538
0.617218543,0.564705882,0.597544338,0.569847856,0.52265861
0.614343708,0.574814815,0.603566529,0.600284495,0.518053375
0.655263158,0.556547619,0.57486631,0.588873813,0.582582583
0.6,0.577586207,0.590250329,0.611500701,0.541603631
0.615384615,0.547368421,0.577597841,0.561151079,0.515060241
0.63060686,0.544072948,0.584699454,0.60522696,0.531914894
0.638633377,0.597701149,0.564864865,0.621621622,0.528593509
0.649867374,0.597101449,0.59602649,0.609418283,0.571856287
0.569847856,0.515933232,0.593792173,0.543103448,0.516819572
0.597131682,0.557471264,0.608579088,0.581818182,0.536443149
0.605809129,0.540540541,0.592896175,0.569405099,0.509259259
0.613810742,0.58739255,0.594666667,0.599462366,0.549483013
0.621693122,0.572254335,0.572207084,0.576923077,0.539589443
0.632432432,0.571005917,0.569148936,0.602209945,0.550458716
0.611413043,0.530487805,0.60483871,0.579020979,0.5237366
0.620236531,0.539634146,0.597855228,0.590529248,0.53129771
0.635416667,0.602545969,0.613728129,0.580467675,0.496217852
0.60326087,0.562874251,0.568707483,0.578279267,0.564102564
0.647368421,0.545454545,0.563829787,0.593220339,0.546003017
0.612352168,0.547058824,0.58630137,0.599179207,0.525525526
0.630463576,0.559297218,0.554183813,0.603566529,0.560939794
0.640957447,0.547904192,0.595460614,0.568599717,0.517133956
0.589641434,0.558073654,0.589358799,0.589986468,0.543859649
0.613157895,0.563134978,0.594815825,0.585499316,0.547655068
0.638888889,0.575851393,0.614379085,0.588072122,0.5088
0.624495289,0.571001495,0.593582888,0.593006993,0.535552194
0.641361257,0.549707602,0.568275862,0.611796982,0.52887538
0.615384615,0.578796562,0.603773585,0.594164456,0.526475038
0.607427056,0.537313433,0.571805007,0.568571429,0.514372163
0.60522696,0.568421053,0.619946092,0.585365854,0.541538462
0.597855228,0.558282209,0.569127517,0.581765557,0.504672897
0.607464607,0.550724638,0.600536193,0.57967033,0.55636896
0.630581867,0.596125186,0.591700134,0.620498615,0.567484663
0.62962963,0.572262774,0.600269179,0.605479452,0.535928144
0.595744681,0.558139535,0.578444748,0.570637119,0.514728682
0.637681159,0.567723343,0.585234899,0.624664879,0.567208272
0.658854167,0.585651537,0.601078167,0.620505992,0.572687225
0.605087015,0.546528804,0.595628415,0.561009818,0.494623656
0.604972376,0.55351682,0.544474394,0.563300142,0.503205128
0.582995951,0.539730135,0.613545817,0.560801144,0.519756839
0.641610738,0.594268477,0.623169108,0.584659913,0.549141966
0.626506024,0.56681351,0.591211718,0.607954545,0.548192771
0.588235294,0.504531722,0.578444748,0.568181818,0.46737481
0.603723404,0.568483063,0.554216867,0.603085554,0.527607362
0.632258065,0.556701031,0.594301221,0.626666667,0.574814815
0.604026846,0.593437946,0.580381471,0.602209945,0.550680787
0.634794157,0.570570571,0.590425532,0.627939142,0.545731707
0.593288591,0.545189504,0.598105548,0.557692308,0.511278195
0.600262123,0.528528529,0.58490566,0.556521739,0.508371385
0.638410596,0.578635015,0.60397351,0.597510373,0.550989346
0.606711409,0.577648766,0.553846154,0.593314763,0.527108434
0.625165563,0.585585586,0.573002755,0.572254335,0.539877301
0.628422425,0.543604651,0.609625668,0.574616457,0.520833333
0.610215054,0.541666667,0.624,0.600823045,0.513302034
0.653225806,0.572727273,0.582474227,0.619915849,0.562691131
0.635006784,0.584434655,0.569892473,0.594520548,0.551724138
0.636604775,0.546255507,0.605978261,0.5572843,0.522796353
0.625492773,0.556547619,0.607894737,0.586255259,0.558208955
0.612403101,0.557721139,0.579945799,0.589333333,0.527272727
0.608233732,0.557522124,0.582550336,0.583921016,0.508422665
0.603773585,0.521481481,0.588873813,0.573863636,0.522522523
0.616216216,0.577777778,0.567164179,0.583569405,0.533127889
0.591891892,0.530046225,0.593085106,0.55035461,0.527439024
0.649681529,0.60518732,0.571034483,0.610810811,0.563049853
0.618229855,0.581395349,0.608355091,0.593314763,0.513137558
0.625492773,0.570162482,0.587919463,0.600846262,0.53271028
0.602442334,0.553706505,0.584487535,0.561505065,0.530487805
0.629032258,0.552631579,0.602377807,0.577903683,0.532544379
0.608582575,0.558739255,0.574525745,0.59012016,0.541484716
0.614361702,0.567119155,0.589812332,0.573099415,0.514018692
0.614152203,0.517397882,0.592193809,0.565340909,0.513595166
0.619791667,0.6,0.591145833,0.587105624,0.551928783
0.642276423,0.575221239,0.623169108,0.602816901,0.541856925
0.620505992,0.596843615,0.557241379,0.59375,0.568888889
0.602883355,0.542168675,0.582172702,0.574585635,0.520547945
0.623169108,0.547904192,0.551246537,0.573839662,0.518292683
0.613545817,0.558558559,0.563685637,0.580736544,0.539291217
0.640316206,0.58224163,0.614569536,0.59370725,0.519877676
0.602442334,0.545454545,0.612732095,0.547864507,0.529411765
0.624525917,0.561452514,0.582109479,0.608,0.516594517
0.59375,0.582608696,0.592885375,0.532561505,0.518072289
0.63368984,0.577844311,0.595460614,0.58674189,0.552552553
0.608108108,0.503863988,0.566395664,0.570613409,0.529230769
0.596537949,0.588921283,0.588235294,0.59047619,0.574780059
0.605577689,0.572687225,0.603825137,0.604519774,0.540458015
0.622047244,0.587731812,0.594164456,0.596774194,0.544927536
0.56557377,0.545185185,0.59012016,0.581920904,0.548192771
0.648578811,0.57771261,0.596205962,0.610497238,0.561299852
0.613545817,0.53092006,0.544198895,0.564539007,0.492163009
0.617250674,0.571001495,0.627968338,0.615595075,0.555223881
0.610079576,0.583690987,0.616368286,0.562146893,0.532330827
0.614775726,0.529585799,0.573770492,0.598657718,0.517397882
0.621253406,0.541538462,0.59197787,0.555555556,0.513302034
0.639896373,0.576470588,0.563081009,0.595973154,0.520423601
0.611548556,0.561046512,0.577840112,0.549511855,0.540785498
0.62849534,0.533532042,0.585561497,0.59197787,0.535871157
0.641304348,0.579025111,0.564102564,0.598870056,0.577380952
0.594086022,0.55952381,0.568707483,0.568571429,0.510971787
0.623828648,0.566906475,0.621621622,0.598639456,0.552748886
0.650918635,0.564635958,0.593792173,0.600823045,0.532307692
0.607764391,0.558912387,0.60106383,0.568181818,0.553706505
0.59947644,0.554285714,0.540915395,0.569444444,0.486567164
0.611702128,0.549253731,0.593314763,0.571022727,0.513931889
0.606622517,0.582089552,0.612299465,0.61971831,0.540458015
0.631853786,0.591630592,0.58807947,0.600834492,0.571856287
0.576671035,0.521481481,0.610889774,0.548746518,0.489230769
0.600801068,0.579411765,0.593792173,0.605729877,0.570579495
0.637075718,0.562682216,0.565217391,0.599462366,0.567647059
0.606896552,0.56119403,0.581267218,0.558610709,0.529595016
0.644067797,0.612244898,0.589473684,0.625698324,0.54954955
0.64673913,0.576070901,0.573333333,0.585227273,0.570121951
0.643799472,0.586005831,0.593922652,0.597222222,0.519201229
0.610215054,0.555391433,0.608355091,0.585499316,0.513846154
0.613728129,0.528593509,0.605820106,0.576757532,0.498422713
0.617218543,0.573466476,0.558459422,0.596153846,0.539823009
0.641123883,0.551824818,0.556818182,0.595862069,0.548672566
0.620134228,0.595375723,0.576769025,0.595108696,0.547085202
0.57027027,0.547337278,0.577235772,0.57538036,0.49924357
0.62464986,0.561832061,0.613784135,0.58908046,0.533965245
0.61192053,0.546003017,0.584210526,0.595204513,0.55351682
0.608930988,0.551724138,0.571827057,0.593006993,0.516640254
0.621870883,0.565714286,0.572958501,0.594815825,0.52887538
0.642487047,0.555223881,0.630490956,0.591280654,0.552437223
0.59012016,0.559043348,0.574496644,0.587570621,0.535928144
0.594666667,0.573116691,0.596205962,0.579831933,0.557926829
0.608344549,0.535502959,0.605263158,0.600811908,0.529761905
0.620599739,0.570588235,0.601915185,0.588563459,0.528417819
0.627557981,0.579881657,0.571428571,0.572246066,0.53129771
0.6374829,0.56580938,0.593667546,0.573508006,0.521327014
0.608923885,0.52757079,0.568306011,0.590163934,0.532934132
0.60483871,0.538690476,0.580467675,0.583098592,0.517829457
0.624187256,0.57771261,0.57254902,0.592592593,0.526315789
0.625,0.554896142,0.589167768,0.575182482,0.531722054
0.593288591,0.54954955,0.584,0.576223776,0.532738095
0.656330749,0.571010249,0.61212976,0.603825137,0.559171598
0.636248416,0.577259475,0.592797784,0.605729877,0.546805349
0.628032345,0.574404762,0.59602649,0.598885794,0.524390244
0.610497238,0.539050536,0.584573748,0.595988539,0.528951487
0.581063554,0.550512445,0.589473684,0.555858311,0.530734633
0.633423181,0.564774381,0.589189189,0.585774059,0.530120482
0.606310014,0.509984639,0.614569536,0.553802009,0.515243902
0.601815824,0.560113154,0.56284153,0.583333333,0.518731988
0.6435247,0.580937973,0.587919463,0.592274678,0.537634409
0.635761589,0.556053812,0.60916442,0.604972376,0.517241379
0.638069705,0.57810219,0.566037736,0.59688826,0.549019608
0.654304636,0.544629349,0.594953519,0.586059744,0.541666667
0.615384615,0.554722639,0.571034483,0.601626016,0.534328358
0.605820106,0.556195965,0.604336043,0.616231087,0.513595166
0.609150327,0.549192364,0.598930481,0.552112676,0.503030303
0.634210526,0.586861314,0.590728477,0.614540466,0.561456753
0.64893617,0.566765579,0.587919463,0.586059744,0.517027864
0.629095675,0.570570571,0.591093117,0.611570248,0.547987616
0.604221636,0.551020408,0.609853529,0.597855228,0.550295858
0.592493298,0.531722054,0.567164179,0.55064194,0.490506329
0.610810811,0.57810219,0.594301221,0.613445378,0.552437223
0.627968338,0.54465593,0.613119143,0.620134228,0.529761905
0.596973865,0.541106129,0.590604027,0.564174894,0.503937008
0.60756193,0.56119403,0.581673307,0.575757576,0.565537555
0.612137203,0.581497797,0.594815825,0.587078652,0.516819572
0.630749014,0.576023392,0.581426649,0.616874136,0.536585366
0.630727763,0.581979321,0.61618799,0.61878453,0.537867079
0.610303831,0.559297218,0.607629428,0.600276625,0.509984639
0.608233732,0.537666174,0.567934783,0.585091421,0.523592085
0.613577023,0.550595238,0.605405405,0.579387187,0.529585799
0.602883355,0.589442815,0.546938776,0.574679943,0.545731707
0.582655827,0.562592047,0.604774536,0.56779661,0.526799387
0.606382979,0.563718141,0.598130841,0.612021858,0.541353383
0.630208333,0.571428571,0.578018996,0.60522696,0.556053812
0.604081633,0.576470588,0.57708628,0.606648199,0.517829457
0.584329349,0.525525526,0.585430464,0.589211618,0.505460218
0.615789474,0.522273425,0.608930988,0.585774059,0.51951952
0.615176152,0.574404762,0.594953519,0.614754098,0.571856287
0.609042553,0.545727136,0.56515775,0.593006993,0.522796353
0.622516556,0.591104735,0.589473684,0.598314607,0.509146341
0.626666667,0.547904192,0.601078167,0.595628415,0.516329705
0.624505929,0.56,0.59012016,0.594972067,0.527272727
0.628272251,0.569384835,0.553250346,0.612903226,0.571843251
0.598404255,0.547337278,0.617021277,0.558204769,0.534954407
0.601078167,0.575260805,0.60342556,0.607489598,0.519440124
0.620505992,0.576980568,0.569863014,0.585298197,0.56071964
0.643929059,0.578947368,0.612352168,0.59047619,0.523449319
0.610079576,0.546282246,0.557692308,0.585774059,0.5382263
0.57414966,0.541420118,0.606224628,0.568245125,0.516030534
0.63483871,0.522760646,0.573770492,0.576551724,0.522796353
0.638961039,0.576866764,0.591916558,0.619946092,0.553383459
0.601604278,0.547307132,0.581196581,0.58953168,0.534306569
0.612137203,0.54954955,0.548862115,0.570621469,0.527736132
0.634464752,0.58908046,0.584118439,0.624293785,0.563718141
0.640106242,0.554033486,0.613368283,0.578417266,0.51863354
0.608344549,0.593567251,0.614775726,0.606896552,0.545454545
0.620236531,0.562682216,0.598404255,0.570259209,0.565153734
0.590849673,0.558558559,0.587586207,0.594815825,0.534351145
0.623036649,0.572674419,0.598105548,0.589385475,0.530674847
0.604336043,0.550680787,0.576819407,0.582132565,0.540706605
0.651474531,0.571001495,0.577540107,0.613259669,0.517611026
0.635046113,0.573964497,0.58807947,0.636995828,0.535384615
0.61707989,0.582701062,0.596491228,0.600284495,0.551937984
0.570247934,0.526315789,0.568627451,0.52916074,0.523308271
0.623544631,0.565597668,0.595800525,0.579234973,0.538922156
0.611859838,0.595744681,0.603773585,0.58953168,0.568452381
0.650195059,0.563718141,0.590163934,0.631292517,0.557228916
0.607095926,0.584878745,0.576454668,0.601604278,0.554252199
0.617021277,0.570149254,0.616010855,0.56,0.525037936
0.59972863,0.548961424,0.589502019,0.566951567,0.52519084
0.595399188,0.54491018,0.577427822,0.564606742,0.505392912
0.617992177,0.55636896,0.576,0.609053498,0.552631579
0.627968338,0.579330422,0.59370725,0.610729023,0.571428571
0.62962963,0.552437223,0.589473684,0.580195258,0.519637462
0.608811749,0.544918999,0.621621622,0.56022409,0.49375
0.610079576,0.573134328,0.572614108,0.620879121,0.549923195
0.626131953,0.583690987,0.569127517,0.623828648,0.551928783
0.648074369,0.566318927,0.639784946,0.584397163,0.545180723
0.595918367,0.552748886,0.559459459,0.591160221,0.530232558
0.599462366,0.55636896,0.604467806,0.558404558,0.520547945
0.603471295,0.543247344,0.576551724,0.547033285,0.546564885
0.642580645,0.598290598,0.605729877,0.621067031,0.549777117
0.608579088,0.531531532,0.607894737,0.555712271,0.516129032
0.60106383,0.531490015,0.572987722,0.571428571,0.504672897
0.601049869,0.550512445,0.606557377,0.609625668,0.542222222
0.631016043,0.594202899,0.534228188,0.629274966,0.56119403
0.626444159,0.581871345,0.580296896,0.592493298,0.564564565
0.650065531,0.589259797,0.598657718,0.608344549,0.580645161
0.618131868,0.510971787,0.562922869,0.570579495,0.513470681
0.604278075,0.572271386,0.61192053,0.610644258,0.516819572
0.628947368,0.554744526,0.581717452,0.59370725,0.541106129
0.615591398,0.56768559,0.561170213,0.586592179,0.556732224
