n_estimators,max_depth,accuracy,precision,recall,f1
80,5,0.6555793991416309,0.6794871794871795,0.3925925925925926,0.49765258215962443
80,5,0.6516613076098606,0.7120418848167539,0.33497536945812806,0.4556113902847571
80,5,0.639871382636656,0.7034883720930233,0.29802955665024633,0.41868512110726647
80,5,0.6555793991416309,0.695852534562212,0.37192118226600984,0.48475120385232745
80,5,0.6684549356223176,0.7352941176470589,0.37037037037037035,0.49261083743842365
80,5,0.6684549356223176,0.7123893805309734,0.39753086419753086,0.5103011093502378
80,5,0.6484458735262594,0.7215909090909091,0.312807881773399,0.4364261168384879
80,5,0.6538049303322615,0.7426900584795322,0.312807881773399,0.44020797227036396
80,5,0.6534334763948498,0.6844444444444444,0.3793103448275862,0.4881141045958795
80,5,0.6630901287553648,0.7241379310344828,0.362962962962963,0.48355263157894735
80,5,0.6641630901287554,0.7277227722772277,0.362962962962963,0.48434925864909395
80,5,0.677384780278671,0.7536231884057971,0.3842364532019704,0.5089722675367047
80,5,0.6559485530546624,0.6940639269406392,0.37438423645320196,0.48640000000000005
80,5,0.648068669527897,0.7142857142857143,0.32019704433497537,0.4421768707482993
80,5,0.6587982832618026,0.704225352112676,0.37037037037037035,0.4854368932038835
80,5,0.6555793991416309,0.6875,0.3802469135802469,0.48966613672496023
80,5,0.654876741693462,0.7038834951456311,0.35714285714285715,0.47385620915032683
80,5,0.6634512325830654,0.7053571428571429,0.3891625615763547,0.5015873015873016
80,5,0.6706008583690987,0.7239819004524887,0.39408866995073893,0.5103668261562999
80,5,0.6598712446351931,0.7558139534883721,0.32098765432098764,0.4506065857885615
80,5,0.6641630901287554,0.7446808510638298,0.345679012345679,0.47217537942664417
80,5,0.6559485530546624,0.7014218009478673,0.3645320197044335,0.4797406807131281
80,5,0.6688102893890675,0.7298578199052133,0.3793103448275862,0.49918962722852517
80,5,0.6587982832618026,0.75,0.3251231527093596,0.45360824742268036
80,5,0.6587982832618026,0.6851063829787234,0.39753086419753086,0.503125
80,5,0.6598712446351931,0.7156862745098039,0.36049382716049383,0.47947454844006565
80,5,0.662379421221865,0.7486338797814208,0.3374384236453202,0.46519524617996605
80,5,0.6580921757770632,0.7351351351351352,0.33497536945812806,0.4602368866328257
80,5,0.6523605150214592,0.6990291262135923,0.35467980295566504,0.4705882352941176
80,5,0.6545064377682404,0.7106598984771574,0.345679012345679,0.4651162790697674
80,5,0.6555793991416309,0.7058823529411765,0.35555555555555557,0.4729064039408868
80,5,0.6591639871382636,0.72,0.35467980295566504,0.4752475247524753
80,5,0.6409431939978564,0.6714975845410628,0.34236453201970446,0.4535073409461664
80,5,0.6695278969957081,0.75,0.3620689655172414,0.48837209302325585
80,5,0.6706008583690987,0.7355769230769231,0.37777777777777777,0.499184339314845
80,5,0.6609442060085837,0.7013574660633484,0.38271604938271603,0.4952076677316294
80,5,0.6505894962486602,0.7222222222222222,0.32019704433497537,0.44368600682593856
80,5,0.6516613076098606,0.6694560669456067,0.39408866995073893,0.496124031007752
80,5,0.6598712446351931,0.7329842931937173,0.3448275862068966,0.4690117252931324
80,5,0.6523605150214592,0.7213114754098361,0.32592592592592595,0.4489795918367348
80,5,0.6834763948497854,0.7894736842105263,0.37037037037037035,0.5042016806722688
80,5,0.6741693461950696,0.7236842105263158,0.4064039408866995,0.5205047318611988
80,5,0.6591639871382636,0.7018348623853211,0.3768472906403941,0.49038461538461536
80,5,0.6555793991416309,0.7135678391959799,0.3497536945812808,0.46942148760330576
80,5,0.6641630901287554,0.7527472527472527,0.33827160493827163,0.46678023850085176
80,5,0.6491416309012875,0.6989795918367347,0.33827160493827163,0.4559068219633944
80,5,0.6570203644158628,0.7009345794392523,0.3694581280788177,0.4838709677419355
80,5,0.6516613076098606,0.7120418848167539,0.33497536945812806,0.4556113902847571
80,5,0.6566523605150214,0.6822033898305084,0.39655172413793105,0.501557632398754
80,5,0.6738197424892703,0.7616580310880829,0.362962962962963,0.4916387959866221
80,5,0.6684549356223176,0.7330097087378641,0.3728395061728395,0.49427168576104746
80,5,0.6634512325830654,0.73,0.35960591133004927,0.48184818481848174
80,5,0.6613076098606645,0.7393617021276596,0.34236453201970446,0.468013468013468
80,5,0.648068669527897,0.6805555555555556,0.3620689655172414,0.47266881028938906
80,5,0.6630901287553648,0.7309644670050761,0.35555555555555557,0.47840531561461797
80,5,0.6469957081545065,0.677570093457944,0.35802469135802467,0.4684975767366721
80,5,0.6688102893890675,0.7365853658536585,0.37192118226600984,0.49427168576104746
80,5,0.6655948553054662,0.7136363636363636,0.3866995073891626,0.501597444089457
80,5,0.6684549356223176,0.7276995305164319,0.3817733990147783,0.5008077544426494
80,5,0.6534334763948498,0.7135416666666666,0.33827160493827163,0.45896147403685095
80,5,0.6877682403433476,0.7766990291262136,0.3950617283950617,0.5237315875613747
80,5,0.647374062165059,0.6934673366834171,0.3399014778325123,0.45619834710743795
80,5,0.6602357984994641,0.7069767441860465,0.37438423645320196,0.48953301127214166
80,5,0.6706008583690987,0.7414634146341463,0.37438423645320196,0.4975450081833061
80,5,0.6555793991416309,0.6735537190082644,0.4024691358024691,0.5038639876352395
80,5,0.6834763948497854,0.7619047619047619,0.3950617283950617,0.5203252032520325
80,5,0.6677384780278671,0.7264150943396226,0.3793103448275862,0.49838187702265363
80,5,0.654876741693462,0.7470588235294118,0.312807881773399,0.4409722222222222
80,5,0.6630901287553648,0.7421052631578947,0.3472906403940887,0.4731543624161074
80,5,0.6459227467811158,0.6811594202898551,0.34814814814814815,0.46078431372549017
80,5,0.6437768240343348,0.6798029556650246,0.34074074074074073,0.45394736842105265
80,5,0.6634512325830654,0.7169811320754716,0.37438423645320196,0.4919093851132686
80,5,0.632368703108253,0.6551724137931034,0.3275862068965517,0.43678160919540227
80,5,0.6587982832618026,0.7095238095238096,0.3669950738916256,0.48376623376623384
80,5,0.6738197424892703,0.7487684729064039,0.37530864197530867,0.5
80,5,0.6716738197424893,0.7734806629834254,0.345679012345679,0.477815699658703
80,5,0.6484458735262594,0.6857142857142857,0.35467980295566504,0.4675324675324676
80,5,0.6634512325830654,0.7395833333333334,0.3497536945812808,0.4749163879598662
80,5,0.6459227467811158,0.6881188118811881,0.34236453201970446,0.4572368421052632
80,5,0.6738197424892703,0.7487684729064039,0.37530864197530867,0.5
80,5,0.6587982832618026,0.7081339712918661,0.3654320987654321,0.48208469055374586
80,5,0.6666666666666666,0.7411167512690355,0.35960591133004927,0.4842454394693201
80,5,0.6602357984994641,0.7258883248730964,0.3522167487684729,0.47429519071310117
80,5,0.6394849785407726,0.6902173913043478,0.312807881773399,0.4305084745762712
80,5,0.677038626609442,0.708,0.43703703703703706,0.5404580152671755
80,5,0.6652360515021459,0.7142857142857143,0.38271604938271603,0.4983922829581993
80,5,0.6441586280814576,0.6868686868686869,0.33497536945812806,0.4503311258278145
80,5,0.6816720257234726,0.7422222222222222,0.41133004926108374,0.5293185419968304
80,5,0.6695278969957081,0.7355769230769231,0.3768472906403941,0.49837133550488594
80,5,0.6706008583690987,0.7311320754716981,0.38271604938271603,0.5024311183144247
80,5,0.6587982832618026,0.7142857142857143,0.35802469135802467,0.4769736842105263
80,5,0.6634512325830654,0.7017543859649122,0.39408866995073893,0.5047318611987381
80,5,0.6366559485530546,0.6850828729281768,0.3054187192118227,0.42248722316865417
80,5,0.677038626609442,0.7292576419213974,0.41133004926108374,0.525984251968504
80,5,0.6630901287553648,0.7241379310344828,0.362962962962963,0.48355263157894735
80,5,0.6384120171673819,0.6752577319587629,0.3234567901234568,0.4373956594323873
80,5,0.6484458735262594,0.7378048780487805,0.29802955665024633,0.4245614035087719
80,5,0.6634512325830654,0.7110091743119266,0.3817733990147783,0.49679487179487175
80,5,0.6663090128755365,0.7653631284916201,0.3374384236453202,0.4683760683760684
80,5,0.6512875536480687,0.6923076923076923,0.35555555555555557,0.4698205546492659
80,5,0.6663090128755365,0.7098214285714286,0.3925925925925926,0.505564387917329
80,5,0.6366559485530546,0.6772486772486772,0.31527093596059114,0.4302521008403361
80,5,0.6527331189710611,0.7070707070707071,0.3448275862068966,0.4635761589403974
80,5,0.6587982832618026,0.6864406779661016,0.39901477832512317,0.5046728971962616
80,5,0.6491416309012875,0.7010309278350515,0.3358024691358025,0.45409015025041727
80,5,0.6995708154506438,0.8140703517587939,0.4,0.5364238410596026
80,5,0.6838156484458735,0.7655502392344498,0.39408866995073893,0.5203252032520326
80,5,0.6527331189710611,0.735632183908046,0.31527093596059114,0.4413793103448276
80,5,0.6598712446351931,0.714975845410628,0.3645320197044335,0.4828711256117456
80,5,0.6641630901287554,0.7129629629629629,0.3802469135802469,0.4959742351046698
80,5,0.6341201716738197,0.6797752808988764,0.29876543209876544,0.41509433962264153
80,5,0.6806002143622722,0.7347826086956522,0.41625615763546797,0.5314465408805031
80,5,0.6720257234726688,0.7155172413793104,0.4088669950738916,0.5203761755485894
80,5,0.674892703862661,0.7562189054726368,0.37438423645320196,0.5008237232289949
80,5,0.6394849785407726,0.6844919786096256,0.3160493827160494,0.4324324324324324
80,5,0.6566523605150214,0.7093596059113301,0.35555555555555557,0.4736842105263158
80,5,0.6430868167202572,0.6972972972972973,0.31773399014778325,0.43654822335025373
80,5,0.6463022508038585,0.6862745098039216,0.3448275862068966,0.45901639344262296
80,5,0.657725321888412,0.6899563318777293,0.3891625615763547,0.49763779527559054
80,5,0.6663090128755365,0.735,0.362962962962963,0.4859504132231405
80,5,0.6512875536480687,0.7105263157894737,0.3333333333333333,0.453781512605042
80,5,0.6655948553054662,0.7373737373737373,0.35960591133004927,0.48344370860927155
80,5,0.6688102893890675,0.7194570135746606,0.3916256157635468,0.507177033492823
80,5,0.6609442060085837,0.7184466019417476,0.3645320197044335,0.48366013071895425
80,5,0.6555793991416309,0.71,0.3506172839506173,0.46942148760330576
80,5,0.6620171673819742,0.7122641509433962,0.3728395061728395,0.4894651539708265
80,5,0.6655948553054662,0.7281553398058253,0.3694581280788177,0.4901960784313726
80,5,0.6677384780278671,0.7181818181818181,0.3891625615763547,0.5047923322683706
80,5,0.6405579399141631,0.6621004566210046,0.35714285714285715,0.464
80,5,0.6620171673819742,0.7064220183486238,0.3802469135802469,0.4943820224719101
80,5,0.6781115879828327,0.8220858895705522,0.3308641975308642,0.471830985915493
80,5,0.647374062165059,0.6954314720812182,0.3374384236453202,0.4543946932006633
80,5,0.6527331189710611,0.7009803921568627,0.3522167487684729,0.4688524590163935
80,5,0.6598712446351931,0.7213930348258707,0.35714285714285715,0.4777594728171335
80,5,0.6512875536480687,0.6923076923076923,0.35555555555555557,0.4698205546492659
80,5,0.6545064377682404,0.7318435754189944,0.3234567901234568,0.4486301369863014
80,5,0.662379421221865,0.7630057803468208,0.3251231527093596,0.45595854922279794
80,5,0.6484458735262594,0.6805555555555556,0.3620689655172414,0.47266881028938906
80,5,0.6652360515021459,0.7136363636363636,0.3866995073891626,0.501597444089457
80,5,0.677038626609442,0.7260869565217392,0.4123456790123457,0.525984251968504
80,5,0.6512875536480687,0.6869158878504673,0.362962962962963,0.4749596122778676
80,5,0.6784565916398714,0.7154471544715447,0.43349753694581283,0.5398773006134969
80,5,0.6602357984994641,0.7192118226600985,0.35960591133004927,0.4794745484400657
80,5,0.6555793991416309,0.7033492822966507,0.3620689655172414,0.4780487804878049
80,5,0.6502145922746781,0.7337278106508875,0.30617283950617286,0.43205574912891986
80,5,0.6534334763948498,0.6898148148148148,0.36790123456790125,0.47987117552334946
80,5,0.6666666666666666,0.7411167512690355,0.35960591133004927,0.4842454394693201
80,5,0.6730975348338692,0.7759562841530054,0.3497536945812808,0.48217317487266564
80,5,0.6491416309012875,0.6889952153110048,0.35467980295566504,0.4682926829268293
80,5,0.6545064377682404,0.6860986547085202,0.37777777777777777,0.4872611464968153
80,5,0.6641630901287554,0.7035398230088495,0.3925925925925926,0.5039619651347068
80,5,0.6634512325830654,0.7395833333333334,0.3497536945812808,0.4749163879598662
80,5,0.6516613076098606,0.7165775401069518,0.33004926108374383,0.45193929173693087
80,5,0.6566523605150214,0.7028301886792453,0.3669950738916256,0.482200647249191
80,5,0.6437768240343348,0.6834170854271356,0.3358024691358025,0.4503311258278146
80,5,0.6566523605150214,0.7157360406091371,0.34814814814814815,0.4684385382059801
80,5,0.6741693461950696,0.7475728155339806,0.3793103448275862,0.5032679738562091
80,5,0.6570203644158628,0.7287234042553191,0.3374384236453202,0.46127946127946123
80,5,0.6459227467811158,0.6727272727272727,0.3645320197044335,0.47284345047923326
80,5,0.6566523605150214,0.73224043715847,0.3308641975308642,0.4557823129251701
80,5,0.6598712446351931,0.7244897959183674,0.3506172839506173,0.47254575707154745
80,5,0.6741693461950696,0.7575757575757576,0.3694581280788177,0.4966887417218543
80,5,0.6720257234726688,0.7232142857142857,0.39901477832512317,0.5142857142857143
80,5,0.657725321888412,0.7004608294930875,0.37438423645320196,0.48796147672552165
80,5,0.6620171673819742,0.6956521739130435,0.3950617283950617,0.5039370078740157
80,5,0.6437768240343348,0.7085714285714285,0.30617283950617286,0.42758620689655175
80,5,0.6387995712754555,0.6885245901639344,0.3103448275862069,0.42784380305602715
80,5,0.6730975348338692,0.7285067873303167,0.39655172413793105,0.5135566188197767
80,5,0.6523605150214592,0.7204301075268817,0.33004926108374383,0.45270270270270274
80,5,0.6652360515021459,0.729064039408867,0.3654320987654321,0.4868421052631579
80,5,0.6587982832618026,0.6933333333333334,0.3851851851851852,0.49523809523809526
80,5,0.6613076098606645,0.7445652173913043,0.3374384236453202,0.4644067796610169
80,5,0.6591639871382636,0.7244897959183674,0.3497536945812808,0.47176079734219273
80,5,0.6394849785407726,0.6822916666666666,0.3226600985221675,0.4381270903010033
80,5,0.6598712446351931,0.691304347826087,0.3925925925925926,0.5007874015748032
80,5,0.6630901287553648,0.7219512195121951,0.3654320987654321,0.4852459016393443
80,5,0.6538049303322615,0.6860986547085202,0.3768472906403941,0.48648648648648646
80,5,0.6645230439442658,0.7123287671232876,0.3842364532019704,0.4992
80,5,0.6716738197424893,0.7380952380952381,0.3817733990147783,0.5032467532467533
80,5,0.6641630901287554,0.7473118279569892,0.3432098765432099,0.4703891708967851
80,5,0.6555793991416309,0.71,0.3506172839506173,0.46942148760330576
80,5,0.6602357984994641,0.7170731707317073,0.3620689655172414,0.48117839607201307
80,5,0.6441586280814576,0.6796116504854369,0.3448275862068966,0.45751633986928114
80,5,0.6641630901287554,0.7486631016042781,0.3448275862068966,0.47217537942664417
80,5,0.6566523605150214,0.7514792899408284,0.3135802469135803,0.44250871080139376
80,5,0.6555793991416309,0.6627906976744186,0.4222222222222222,0.5158371040723982
80,5,0.6527331189710611,0.6933962264150944,0.3620689655172414,0.47572815533980584
80,5,0.6559485530546624,0.7073170731707317,0.35714285714285715,0.47463175122749585
80,5,0.6427038626609443,0.6871794871794872,0.33004926108374383,0.4459234608985025
80,5,0.6738197424892703,0.7439613526570048,0.3802469135802469,0.5032679738562091
80,5,0.6459227467811158,0.7388535031847133,0.28641975308641976,0.4128113879003559
80,5,0.6570203644158628,0.7263157894736842,0.3399014778325123,0.46308724832214765
80,5,0.6559485530546624,0.7033492822966507,0.3620689655172414,0.4780487804878049
80,5,0.6684549356223176,0.7276995305164319,0.3817733990147783,0.5008077544426494
80,5,0.6630901287553648,0.76,0.32839506172839505,0.4586206896551724
80,5,0.6759656652360515,0.7373271889400922,0.3950617283950617,0.5144694533762059
80,5,0.6527331189710611,0.7009803921568627,0.3522167487684729,0.4688524590163935
80,5,0.6452304394426581,0.711864406779661,0.3103448275862069,0.4322469982847341
80,5,0.6491416309012875,0.7283236994219653,0.3103448275862069,0.43523316062176165
80,5,0.6609442060085837,0.7129186602870813,0.36790123456790125,0.485342019543974
80,5,0.6587982832618026,0.7101449275362319,0.362962962962963,0.4803921568627452
80,5,0.6452304394426581,0.669683257918552,0.3645320197044335,0.4720893141945773
80,5,0.6709539121114684,0.7861271676300579,0.33497536945812806,0.4697754749568221
80,5,0.6459227467811158,0.6826923076923077,0.3497536945812808,0.46254071661237783
80,5,0.6663090128755365,0.7175925925925926,0.38271604938271603,0.499194847020934
80,5,0.6663090128755365,0.7136363636363636,0.38765432098765434,0.5024000000000001
80,5,0.6816720257234726,0.7511520737327189,0.4014778325123153,0.5232744783306581
80,5,0.6580921757770632,0.6933333333333334,0.3842364532019704,0.49445324881141045
80,5,0.6545064377682404,0.7121212121212122,0.3472906403940887,0.46688741721854304
80,5,0.6652360515021459,0.7246376811594203,0.37037037037037035,0.49019607843137253
80,5,0.6545064377682404,0.7398843930635838,0.3160493827160494,0.4429065743944636
80,5,0.6227224008574491,0.625,0.33251231527093594,0.4340836012861736
80,5,0.6688102893890675,0.7117903930131004,0.4014778325123153,0.5133858267716536
80,5,0.674892703862661,0.7119341563786008,0.42610837438423643,0.5331278890600925
80,5,0.6523605150214592,0.7341040462427746,0.3135802469135803,0.439446366782007
80,5,0.6909871244635193,0.7881773399014779,0.3950617283950617,0.5263157894736843
80,5,0.6645230439442658,0.7336683417085427,0.35960591133004927,0.4826446280991736
80,5,0.6677384780278671,0.7142857142857143,0.39408866995073893,0.5079365079365079
80,5,0.6437768240343348,0.6831683168316832,0.3399014778325123,0.4539473684210526
80,5,0.6620171673819742,0.7368421052631579,0.345679012345679,0.4705882352941177
80,5,0.6641630901287554,0.7110091743119266,0.38271604938271603,0.49759229534510424
80,5,0.669882100750268,0.7247706422018348,0.3891625615763547,0.5064102564102565
80,5,0.6677384780278671,0.7264150943396226,0.3793103448275862,0.49838187702265363
80,5,0.6598712446351931,0.6960352422907489,0.3891625615763547,0.49921011058451825
80,5,0.6856223175965666,0.8111111111111111,0.36049382716049383,0.49914529914529915
80,5,0.6587982832618026,0.7253886010362695,0.345679012345679,0.46822742474916385
80,5,0.6570203644158628,0.7171717171717171,0.3497536945812808,0.47019867549668876
80,5,0.6688102893890675,0.7235023041474654,0.3866995073891626,0.5040128410914928
80,5,0.6663090128755365,0.703862660944206,0.4039408866995074,0.513302034428795
80,5,0.6587982832618026,0.7081339712918661,0.3654320987654321,0.48208469055374586
80,5,0.6630901287553648,0.7433155080213903,0.3432098765432099,0.4695945945945947
80,5,0.6655948553054662,0.6910569105691057,0.4187192118226601,0.5214723926380368
80,5,0.6634512325830654,0.7446808510638298,0.3448275862068966,0.47138047138047146
80,5,0.657725321888412,0.7457627118644068,0.3251231527093596,0.45283018867924524
80,5,0.6684549356223176,0.7376237623762376,0.36790123456790125,0.49093904448105447
80,5,0.6587982832618026,0.7142857142857143,0.35802469135802467,0.4769736842105263
80,5,0.6441586280814576,0.6868686868686869,0.33497536945812806,0.4503311258278145
80,5,0.677384780278671,0.7837837837837838,0.35714285714285715,0.49069373942470385
80,5,0.6609442060085837,0.7027027027027027,0.3842364532019704,0.49681528662420377
80,5,0.648068669527897,0.6896551724137931,0.345679012345679,0.4605263157894737
80,5,0.6673819742489271,0.7339901477832512,0.36790123456790125,0.4901315789473684
80,5,0.6741693461950696,0.7297297297297297,0.39901477832512317,0.5159235668789809
80,5,0.662379421221865,0.7486338797814208,0.3374384236453202,0.46519524617996605
80,5,0.6394849785407726,0.6842105263157895,0.32019704433497537,0.436241610738255
80,5,0.6362660944206009,0.6486486486486487,0.35555555555555557,0.45933014354066987
80,5,0.6545064377682404,0.7085427135678392,0.34814814814814815,0.46688741721854304
80,5,0.6484458735262594,0.7166666666666667,0.31773399014778325,0.4402730375426621
80,5,0.6355841371918542,0.6586538461538461,0.3374384236453202,0.44625407166123776
80,5,0.6684549356223176,0.770949720670391,0.3399014778325123,0.4717948717948718
80,5,0.6587982832618026,0.7142857142857143,0.35802469135802467,0.4769736842105263
80,5,0.6856223175965666,0.7592592592592593,0.4049382716049383,0.5281803542673108
80,5,0.6602357984994641,0.7305699481865285,0.3472906403940887,0.4707846410684474
80,5,0.6655948553054662,0.7155963302752294,0.3842364532019704,0.5
80,5,0.6673819742489271,0.7,0.41379310344827586,0.5201238390092879
80,5,0.6641630901287554,0.7129629629629629,0.3802469135802469,0.4959742351046698
80,5,0.6716738197424893,0.751269035532995,0.3654320987654321,0.4916943521594685
80,5,0.6677384780278671,0.7352941176470589,0.3694581280788177,0.49180327868852464
80,5,0.6602357984994641,0.7213930348258707,0.35714285714285715,0.4777594728171335
80,5,0.6620171673819742,0.6872427983539094,0.41133004926108374,0.514637904468413
80,5,0.6523605150214592,0.7120418848167539,0.3358024691358025,0.4563758389261745
80,5,0.6759656652360515,0.7668393782383419,0.3654320987654321,0.4949832775919732
80,5,0.662379421221865,0.7077625570776256,0.3817733990147783,0.496
80,5,0.6387995712754555,0.6864864864864865,0.312807881773399,0.42978003384094754
80,5,0.6620171673819742,0.6903765690376569,0.4064039408866995,0.5116279069767442
80,5,0.6652360515021459,0.7123287671232876,0.3851851851851852,0.5
80,5,0.6598712446351931,0.7444444444444445,0.3308641975308642,0.45811965811965816
80,5,0.6752411575562701,0.7373271889400922,0.39408866995073893,0.5136436597110754
80,5,0.6505894962486602,0.7272727272727273,0.31527093596059114,0.43986254295532645
80,5,0.6491416309012875,0.7158469945355191,0.3226600985221675,0.4448217317487267
80,5,0.6587982832618026,0.7101449275362319,0.362962962962963,0.4803921568627452
80,5,0.6587982832618026,0.6899563318777293,0.39012345679012345,0.4984227129337539
80,5,0.6495176848874598,0.6820276497695853,0.3645320197044335,0.4751203852327448
80,5,0.6730975348338692,0.7487684729064039,0.37438423645320196,0.49917898193760263
80,5,0.6598712446351931,0.7405405405405405,0.3374384236453202,0.46362098138747876
80,5,0.6684549356223176,0.7424242424242424,0.362962962962963,0.4875621890547264
80,5,0.6620171673819742,0.734375,0.34814814814814815,0.4723618090452262
80,5,0.654876741693462,0.71875,0.3399014778325123,0.46153846153846156
80,5,0.6645230439442658,0.746031746031746,0.3472906403940887,0.4739495798319327
80,5,0.6469957081545065,0.6915422885572139,0.34236453201970446,0.45799011532125206
80,5,0.674892703862661,0.7524752475247525,0.37530864197530867,0.500823723228995
80,5,0.6706008583690987,0.7149122807017544,0.4024691358024691,0.5150078988941548
80,5,0.6602357984994641,0.7354497354497355,0.34236453201970446,0.4672268907563026
80,5,0.6463022508038585,0.69,0.3399014778325123,0.45544554455445546
80,5,0.6384120171673819,0.6716417910447762,0.33251231527093594,0.4448105436573312
80,5,0.674892703862661,0.7451923076923077,0.38271604938271603,0.5057096247960848
80,5,0.6684549356223176,0.7264150943396226,0.3802469135802469,0.4991896272285251
80,5,0.6495176848874598,0.6680851063829787,0.3866995073891626,0.48985959438377535
80,5,0.6730975348338692,0.7439613526570048,0.3793103448275862,0.502446982055465
80,5,0.6663090128755365,0.7339901477832512,0.3669950738916256,0.48932676518883417
80,5,0.6362660944206009,0.6633663366336634,0.3308641975308642,0.4415156507413509
80,5,0.6866952789699571,0.7627906976744186,0.4049382716049383,0.5290322580645161
80,5,0.6495176848874598,0.680365296803653,0.3669950738916256,0.47680000000000006
80,5,0.639871382636656,0.6699029126213593,0.3399014778325123,0.4509803921568627
80,5,0.6716738197424893,0.7192982456140351,0.4039408866995074,0.5173501577287067
80,5,0.6598712446351931,0.7222222222222222,0.3530864197530864,0.4742951907131011
80,5,0.677038626609442,0.7321428571428571,0.4049382716049383,0.5214626391096979
80,5,0.6538049303322615,0.6985645933014354,0.35960591133004927,0.47479674796747967
80,5,0.6538049303322615,0.7485029940119761,0.3078817733990148,0.4363001745200699
80,5,0.6716738197424893,0.7314814814814815,0.3891625615763547,0.5080385852090032
80,5,0.657725321888412,0.75,0.31851851851851853,0.4471403812824957
80,5,0.6759656652360515,0.7440758293838863,0.38765432098765434,0.5097402597402597
80,5,0.6709539121114684,0.7538461538461538,0.3620689655172414,0.4891846921797005
80,5,0.6730975348338692,0.7537688442211056,0.3694581280788177,0.49586776859504134
80,5,0.6319742489270386,0.6740331491712708,0.30049261083743845,0.4156729131175469
80,5,0.6448497854077253,0.6745283018867925,0.3530864197530864,0.4635332252836305
80,5,0.6802575107296137,0.720164609053498,0.43209876543209874,0.5401234567901234
80,5,0.6645230439442658,0.7313432835820896,0.3620689655172414,0.48434925864909384
80,5,0.6784565916398714,0.712,0.43842364532019706,0.5426829268292683
80,5,0.648068669527897,0.7074468085106383,0.3275862068965517,0.4478114478114478
80,5,0.6523605150214592,0.6995073891625616,0.3506172839506173,0.4671052631578948
80,5,0.657725321888412,0.7047619047619048,0.3654320987654321,0.4813008130081301
80,5,0.6730975348338692,0.7370892018779343,0.3866995073891626,0.507269789983845
80,5,0.662379421221865,0.7077625570776256,0.3817733990147783,0.496
80,5,0.6534334763948498,0.7172774869109948,0.3374384236453202,0.45896147403685084
80,5,0.6405579399141631,0.6804123711340206,0.32592592592592595,0.44073455759599334
80,5,0.674892703862661,0.75,0.37777777777777777,0.5024630541871921
80,5,0.6655948553054662,0.7098214285714286,0.3916256157635468,0.5047619047619047
80,5,0.6977491961414791,0.7767857142857143,0.42857142857142855,0.5523809523809523
80,5,0.6609442060085837,0.6991150442477876,0.3891625615763547,0.5
80,5,0.6437768240343348,0.6871794871794872,0.3308641975308642,0.4466666666666667
80,5,0.6469957081545065,0.6938775510204082,0.3358024691358025,0.4525790349417637
80,5,0.6677384780278671,0.7264150943396226,0.3793103448275862,0.49838187702265363
80,5,0.6162915326902465,0.6333333333333333,0.28078817733990147,0.3890784982935153
80,5,0.657725321888412,0.704225352112676,0.3694581280788177,0.4846526655896608
80,5,0.6587982832618026,0.7208121827411168,0.3506172839506173,0.4717607973421927
80,5,0.6888412017167382,0.7533039647577092,0.4222222222222222,0.5411392405063291
80,5,0.6677384780278671,0.7068965517241379,0.4039408866995074,0.5141065830721003
80,5,0.6591639871382636,0.6981981981981982,0.3817733990147783,0.49363057324840764
80,5,0.6502145922746781,0.7352941176470589,0.3078817733990148,0.43402777777777785
80,5,0.6598712446351931,0.705607476635514,0.3728395061728395,0.48788368336025845
80,5,0.6609442060085837,0.6943231441048034,0.3925925925925926,0.501577287066246
80,5,0.654876741693462,0.71875,0.3399014778325123,0.46153846153846156
80,5,0.6666666666666666,0.736318407960199,0.3645320197044335,0.48764415156507407
80,5,0.6545064377682404,0.7019230769230769,0.35960591133004927,0.4755700325732899
80,5,0.6641630901287554,0.7090909090909091,0.3851851851851852,0.4992
80,5,0.6512875536480687,0.7040816326530612,0.34074074074074073,0.45923460898502494
80,5,0.654876741693462,0.668,0.41133004926108374,0.5091463414634146
80,5,0.6655948553054662,0.7611111111111111,0.3374384236453202,0.4675767918088737
80,5,0.6673819742489271,0.74,0.3645320197044335,0.4884488448844885
80,5,0.6545064377682404,0.7004830917874396,0.35802469135802467,0.4738562091503267
80,5,0.6620171673819742,0.7122641509433962,0.3728395061728395,0.4894651539708265
80,5,0.6495176848874598,0.670995670995671,0.3817733990147783,0.48665620094191525
80,5,0.647374062165059,0.6842105263157895,0.3522167487684729,0.46504065040650405
80,5,0.6684549356223176,0.7389162561576355,0.3694581280788177,0.49261083743842354
80,5,0.6845493562231759,0.7707317073170732,0.39012345679012345,0.5180327868852458
80,5,0.6534334763948498,0.7029702970297029,0.3506172839506173,0.4678747940691928
80,5,0.6730975348338692,0.730593607305936,0.39408866995073893,0.512
80,5,0.6827438370846731,0.7522935779816514,0.4039408866995074,0.5256410256410257
80,5,0.6502145922746781,0.7150537634408602,0.3275862068965517,0.4493243243243243
80,5,0.6716738197424893,0.7020408163265306,0.4246913580246914,0.5292307692307693
80,5,0.6630901287553648,0.7156398104265402,0.3728395061728395,0.4902597402597402
80,5,0.6580921757770632,0.7301587301587301,0.3399014778325123,0.46386554621848736
80,5,0.6806002143622722,0.7621359223300971,0.3866995073891626,0.5130718954248366
80,5,0.6630901287553648,0.7277227722772277,0.3620689655172414,0.4835526315789474
80,5,0.6534334763948498,0.7303370786516854,0.32098765432098764,0.44596912521440824
80,5,0.6609442060085837,0.714975845410628,0.3654320987654321,0.4836601307189542
