n_neighbors,accuracy,precision,recall,f1
22,0.6784565916398714,0.6615853658536586,0.5344827586206896,0.5912806539509537
22,0.703862660944206,0.7210884353741497,0.5221674876847291,0.6057142857142858
22,0.6673819742489271,0.6655052264808362,0.47160493827160493,0.5520231213872833
22,0.6824034334763949,0.6752411575562701,0.5185185185185185,0.5865921787709497
22,0.6913183279742765,0.702054794520548,0.5049261083743842,0.5873925501432664
22,0.6870310825294748,0.6925675675675675,0.5049261083743842,0.584045584045584
22,0.6598712446351931,0.6412698412698413,0.4975369458128079,0.5603328710124826
22,0.6856223175965666,0.6904761904761905,0.5012345679012346,0.580829756795422
22,0.6877682403433476,0.6838709677419355,0.5234567901234568,0.593006993006993
22,0.7170418006430869,0.738255033557047,0.541871921182266,0.625
22,0.7106109324758842,0.7266666666666667,0.5369458128078818,0.6175637393767706
22,0.648068669527897,0.6234177215189873,0.4852216748768473,0.5457063711911357
22,0.6931330472103004,0.6925566343042071,0.528395061728395,0.5994397759103641
22,0.6684549356223176,0.6690140845070423,0.4691358024691358,0.5515239477503627
22,0.6913183279742765,0.7048611111111112,0.5,0.5850144092219021
22,0.6688102893890675,0.656957928802589,0.5,0.5678321678321678
22,0.6727467811158798,0.6593059936908517,0.5147783251231527,0.578146611341632
22,0.6781115879828327,0.6829268292682927,0.4839506172839506,0.5664739884393063
22,0.6877682403433476,0.6912751677852349,0.508641975308642,0.5860597439544808
22,0.6795284030010718,0.6890459363957597,0.4802955665024631,0.5660377358490566
22,0.6827438370846731,0.6785714285714286,0.5147783251231527,0.5854341736694677
22,0.6802575107296137,0.66875,0.5270935960591133,0.5895316804407714
22,0.6781115879828327,0.6710097719869706,0.508641975308642,0.5786516853932583
22,0.6888412017167382,0.7031802120141343,0.49135802469135803,0.5784883720930233
22,0.6988210075026795,0.7022653721682848,0.5344827586206896,0.6069930069930071
22,0.6795284030010718,0.6801346801346801,0.4975369458128079,0.5746799431009958
22,0.6877682403433476,0.6897689768976898,0.5147783251231527,0.5895627644569816
22,0.6738197424892703,0.6688963210702341,0.49382716049382713,0.5681818181818181
22,0.6609442060085837,0.6459016393442623,0.48641975308641977,0.5549295774647887
22,0.6763129689174705,0.6768707482993197,0.49014778325123154,0.5685714285714285
22,0.6677384780278671,0.6643835616438356,0.47783251231527096,0.5558739255014327
22,0.6995708154506438,0.7202797202797203,0.5073891625615764,0.5953757225433527
22,0.6791845493562232,0.6625766871165644,0.5333333333333333,0.590971272229822
22,0.6716738197424893,0.6701030927835051,0.48148148148148145,0.5603448275862069
22,0.7009646302250804,0.7152542372881356,0.5197044334975369,0.6019971469329529
22,0.6870310825294748,0.6952054794520548,0.5,0.5816618911174785
22,0.677038626609442,0.6586102719033232,0.5369458128078818,0.5915875169606513
22,0.6802575107296137,0.662613981762918,0.5382716049382716,0.5940054495912807
22,0.6416309012875536,0.6349809885931559,0.4123456790123457,0.5
22,0.684887459807074,0.6842105263157895,0.5123152709359606,0.5859154929577464
22,0.6988210075026795,0.7009646302250804,0.5369458128078818,0.608089260808926
22,0.6802575107296137,0.6708860759493671,0.5221674876847291,0.5872576177285318
22,0.6673819742489271,0.6567656765676567,0.49135802469135803,0.5621468926553672
22,0.6984978540772532,0.7246376811594203,0.49382716049382713,0.5873715124816445
22,0.684887459807074,0.6676646706586826,0.5492610837438424,0.6027027027027027
22,0.6827438370846731,0.6870748299319728,0.4975369458128079,0.5771428571428571
22,0.6834763948497854,0.689419795221843,0.4975369458128079,0.5779685264663806
22,0.6877682403433476,0.6993006993006993,0.49382716049382713,0.5788712011577425
22,0.677038626609442,0.674496644295302,0.4962962962962963,0.5718349928876245
22,0.692390139335477,0.6865203761755486,0.5394088669950738,0.6041379310344828
22,0.6838156484458735,0.6868686868686869,0.5024630541871922,0.5803698435277383
22,0.6759656652360515,0.6805555555555556,0.4827586206896552,0.5648414985590778
22,0.6834763948497854,0.6870748299319728,0.49876543209876545,0.5779685264663805
22,0.6641630901287554,0.6483870967741936,0.4962962962962963,0.5622377622377623
22,0.7041800643086816,0.7096774193548387,0.541871921182266,0.6145251396648045
22,0.6784565916398714,0.6778523489932886,0.4975369458128079,0.5738636363636364
22,0.6652360515021459,0.6450617283950617,0.5147783251231527,0.5726027397260275
22,0.6759656652360515,0.6666666666666666,0.508641975308642,0.5770308123249299
22,0.657725321888412,0.6616541353383458,0.4345679012345679,0.5245901639344264
22,0.669882100750268,0.6601307189542484,0.4975369458128079,0.5674157303370786
22,0.6891747052518756,0.7071428571428572,0.4876847290640394,0.5772594752186588
22,0.677038626609442,0.6791808873720137,0.49014778325123154,0.5693848354792562
22,0.6952789699570815,0.7050847457627119,0.5135802469135803,0.5942857142857142
22,0.6673819742489271,0.6507936507936508,0.5061728395061729,0.5694444444444445
22,0.692390139335477,0.7132616487455197,0.49014778325123154,0.581021897810219
22,0.6655948553054662,0.6441717791411042,0.5172413793103449,0.5737704918032787
22,0.6899141630901288,0.6943521594684385,0.5147783251231527,0.5912305516265912
22,0.6781115879828327,0.6656151419558359,0.5209876543209877,0.5844875346260388
22,0.6845493562231759,0.6989247311827957,0.48148148148148145,0.5701754385964912
22,0.6580921757770632,0.6355140186915887,0.5024630541871922,0.5612104539202201
22,0.6891747052518756,0.7056737588652482,0.49014778325123154,0.5784883720930232
22,0.6899141630901288,0.6811145510835913,0.541871921182266,0.6035665294924555
22,0.6791845493562232,0.6934306569343066,0.4691358024691358,0.5596465390279823
22,0.677038626609442,0.6645569620253164,0.5185185185185185,0.5825242718446602
22,0.6720257234726688,0.6712328767123288,0.4827586206896552,0.5616045845272206
22,0.677384780278671,0.6779661016949152,0.49261083743842365,0.5706134094151212
22,0.6587982832618026,0.6476510067114094,0.4753694581280788,0.5482954545454546
22,0.6888412017167382,0.6897689768976898,0.5160493827160494,0.5903954802259888
22,0.6909871244635193,0.6918032786885245,0.5209876543209877,0.5943661971830986
22,0.6752411575562701,0.6528189910979229,0.541871921182266,0.5921938088829072
22,0.6784565916398714,0.6802721088435374,0.49261083743842365,0.5714285714285714
22,0.6877682403433476,0.6923076923076923,0.5098522167487685,0.5872340425531914
22,0.674892703862661,0.6888888888888889,0.45925925925925926,0.5511111111111111
22,0.6716738197424893,0.671280276816609,0.47901234567901235,0.5590778097982708
22,0.6806002143622722,0.6677018633540373,0.5295566502463054,0.5906593406593407
22,0.6613076098606645,0.6541095890410958,0.47044334975369456,0.5472779369627507
22,0.7049356223175965,0.717607973421927,0.5320197044334976,0.611032531824611
22,0.6523605150214592,0.6363636363636364,0.4666666666666667,0.5384615384615385
22,0.674892703862661,0.6758620689655173,0.4839506172839506,0.5640287769784171
22,0.6720257234726688,0.6712328767123288,0.4827586206896552,0.5616045845272206
22,0.707395498392283,0.7152103559870551,0.5443349753694581,0.6181818181818182
22,0.6684549356223176,0.6644067796610169,0.4827586206896552,0.5592011412268187
22,0.7103004291845494,0.7213114754098361,0.5432098765432098,0.6197183098591549
22,0.6641630901287554,0.652317880794702,0.48641975308641977,0.5572842998585573
22,0.6709539121114684,0.6622950819672131,0.4975369458128079,0.5682137834036569
22,0.6945337620578779,0.7093425605536332,0.5049261083743842,0.5899280575539568
22,0.6813304721030042,0.6872852233676976,0.49261083743842365,0.5738880918220947
22,0.6813304721030042,0.6776315789473685,0.508641975308642,0.5811001410437235
22,0.6716738197424893,0.6644518272425249,0.49382716049382713,0.5665722379603401
22,0.684887459807074,0.6794871794871795,0.5221674876847291,0.5905292479108636
22,0.6838156484458735,0.68561872909699,0.5049261083743842,0.5815602836879433
22,0.6781115879828327,0.6754966887417219,0.5024630541871922,0.5762711864406781
22,0.6759656652360515,0.6677524429967426,0.5061728395061729,0.5758426966292135
22,0.6673819742489271,0.6727272727272727,0.4567901234567901,0.5441176470588236
22,0.6613076098606645,0.6490066225165563,0.4827586206896552,0.5536723163841808
22,0.6870310825294748,0.7007042253521126,0.49014778325123154,0.5768115942028984
22,0.6716738197424893,0.6592356687898089,0.5098522167487685,0.575
22,0.694206008583691,0.6986754966887417,0.5209876543209877,0.596888260254597
22,0.6791845493562232,0.6892857142857143,0.4765432098765432,0.5635036496350365
22,0.6677384780278671,0.6518987341772152,0.5073891625615764,0.5706371191135734
22,0.6902465166130761,0.6881028938906752,0.5270935960591133,0.596931659693166
22,0.7006437768240343,0.7259786476868327,0.5024630541871922,0.5938864628820961
22,0.6587982832618026,0.6322188449848024,0.5135802469135803,0.5667574931880109
22,0.6920600858369099,0.7048611111111112,0.5012345679012346,0.5858585858585859
22,0.684887459807074,0.6818181818181818,0.5172413793103449,0.5882352941176471
22,0.6913183279742765,0.694078947368421,0.5197044334975369,0.5943661971830986
22,0.6759656652360515,0.6843971631205674,0.4753694581280788,0.561046511627907
22,0.674892703862661,0.6821428571428572,0.47160493827160493,0.5576642335766423
22,0.6695278969957081,0.6510903426791277,0.5160493827160494,0.5757575757575758
22,0.6495176848874598,0.6303630363036303,0.47044334975369456,0.5387870239774329
22,0.6988210075026795,0.7133105802047781,0.5147783251231527,0.5979971387696709
22,0.6952789699570815,0.6967741935483871,0.5320197044334976,0.6033519553072626
22,0.6824034334763949,0.6860068259385665,0.4962962962962963,0.5759312320916905
22,0.6716738197424893,0.6542056074766355,0.5185185185185185,0.5785123966942148
22,0.6741693461950696,0.6711409395973155,0.49261083743842365,0.5681818181818182
22,0.6688102893890675,0.6725978647686833,0.46551724137931033,0.5502183406113537
22,0.6706008583690987,0.6701030927835051,0.4802955665024631,0.5595408895265424
22,0.6791845493562232,0.6778523489932886,0.49876543209876545,0.5746799431009958
22,0.6856223175965666,0.675,0.5333333333333333,0.5958620689655172
22,0.6645230439442658,0.6576271186440678,0.47783251231527096,0.5534950071326676
22,0.6913183279742765,0.7092198581560284,0.49261083743842365,0.5813953488372093
22,0.6963519313304721,0.694006309148265,0.541871921182266,0.6085753803596127
22,0.6652360515021459,0.6524590163934426,0.49135802469135803,0.5605633802816901
22,0.6695278969957081,0.659016393442623,0.4962962962962963,0.5661971830985916
22,0.6838156484458735,0.6796116504854369,0.5172413793103449,0.5874125874125874
22,0.669882100750268,0.6633333333333333,0.49014778325123154,0.5637393767705382
22,0.6663090128755365,0.6727272727272727,0.45566502463054187,0.5433186490455212
22,0.6834763948497854,0.6821192052980133,0.508641975308642,0.5827439886845829
22,0.6738197424892703,0.6634304207119741,0.5061728395061729,0.5742296918767508
22,0.677384780278671,0.6767676767676768,0.49507389162561577,0.5718349928876245
22,0.6495176848874598,0.6312292358803987,0.46798029556650245,0.5374823196605374
22,0.6974248927038627,0.7012987012987013,0.5320197044334976,0.6050420168067226
22,0.6781115879828327,0.7011494252873564,0.45185185185185184,0.5495495495495495
22,0.6834763948497854,0.6797385620915033,0.5135802469135803,0.5850914205344586
22,0.6752411575562701,0.6794425087108014,0.4802955665024631,0.5627705627705628
22,0.6720257234726688,0.6633986928104575,0.5,0.5702247191011236
22,0.7006437768240343,0.7212543554006968,0.5098522167487685,0.5974025974025975
22,0.6824034334763949,0.6719242902208202,0.5259259259259259,0.590027700831025
22,0.6706008583690987,0.6678082191780822,0.48148148148148145,0.5595408895265424
22,0.6827438370846731,0.6909722222222222,0.49014778325123154,0.5734870317002883
22,0.6816720257234726,0.693950177935943,0.4802955665024631,0.5676855895196506
22,0.6609442060085837,0.6442307692307693,0.49507389162561577,0.5598885793871866
22,0.6791845493562232,0.6840277777777778,0.48641975308641977,0.5685425685425686
22,0.6791845493562232,0.6615853658536586,0.5358024691358024,0.5920873124147339
22,0.6966773847802786,0.7220216606498195,0.49261083743842365,0.5856515373352855
22,0.6688102893890675,0.6611295681063123,0.49014778325123154,0.562942008486563
22,0.6759656652360515,0.6699346405228758,0.5049261083743842,0.5758426966292135
22,0.6856223175965666,0.7043795620437956,0.4765432098765432,0.5684830633284241
22,0.6856223175965666,0.675,0.5333333333333333,0.5958620689655172
22,0.6688102893890675,0.6644067796610169,0.4827586206896552,0.5592011412268187
22,0.6806002143622722,0.6677018633540373,0.5295566502463054,0.5906593406593407
22,0.6695278969957081,0.677536231884058,0.4605911330049261,0.5483870967741936
22,0.6587982832618026,0.6464646464646465,0.4740740740740741,0.5470085470085472
22,0.694206008583691,0.6973684210526315,0.5234567901234568,0.5980253878702398
22,0.6666666666666666,0.6517571884984026,0.5024630541871922,0.5674547983310153
22,0.6752411575562701,0.6757679180887372,0.4876847290640394,0.5665236051502146
22,0.6984978540772532,0.7133105802047781,0.5147783251231527,0.5979971387696709
22,0.6695278969957081,0.6713780918727915,0.4691358024691358,0.5523255813953488
22,0.677038626609442,0.6710526315789473,0.5037037037037037,0.5754583921015515
22,0.654876741693462,0.6428571428571429,0.46551724137931033,0.5399999999999999
22,0.6752411575562701,0.6722408026755853,0.49507389162561577,0.5702127659574467
22,0.6995708154506438,0.6981132075471698,0.5467980295566502,0.6132596685082873
22,0.6931330472103004,0.6925566343042071,0.528395061728395,0.5994397759103641
22,0.6813304721030042,0.684931506849315,0.49382716049382713,0.5738880918220947
22,0.692390139335477,0.6913183279742765,0.5295566502463054,0.5997210599721059
22,0.6891747052518756,0.7056737588652482,0.49014778325123154,0.5784883720930232
22,0.6652360515021459,0.6598639455782312,0.47783251231527096,0.5542857142857143
22,0.6845493562231759,0.697508896797153,0.4839506172839506,0.5714285714285714
22,0.6641630901287554,0.6564625850340136,0.4765432098765432,0.5522174535050071
22,0.6956055734190782,0.7006578947368421,0.5246305418719212,0.6
22,0.677384780278671,0.6666666666666666,0.5172413793103449,0.5825242718446603
22,0.6899141630901288,0.6845425867507886,0.5344827586206896,0.6002766251728906
22,0.677038626609442,0.678082191780822,0.4888888888888889,0.5681492109038737
22,0.677038626609442,0.6768707482993197,0.49135802469135803,0.5693848354792561
22,0.6677384780278671,0.6558441558441559,0.4975369458128079,0.5658263305322129
22,0.6655948553054662,0.6587837837837838,0.4802955665024631,0.5555555555555556
22,0.6856223175965666,0.6840390879478827,0.5172413793103449,0.5890603085553997
22,0.6909871244635193,0.6956521739130435,0.5135802469135803,0.5909090909090909
22,0.703862660944206,0.7114754098360656,0.5358024691358024,0.6112676056338027
22,0.6870310825294748,0.6815286624203821,0.5270935960591133,0.5944444444444444
22,0.6827438370846731,0.6774193548387096,0.5172413793103449,0.5865921787709497
22,0.6834763948497854,0.6819672131147541,0.5123152709359606,0.5850914205344585
22,0.6738197424892703,0.6644951140065146,0.5037037037037037,0.5730337078651685
22,0.6791845493562232,0.6948529411764706,0.4666666666666667,0.5583456425406204
22,0.6741693461950696,0.6795774647887324,0.4753694581280788,0.5594202898550724
22,0.677384780278671,0.6816608996539792,0.4852216748768473,0.5669064748201439
22,0.6587982832618026,0.6366459627329193,0.5049261083743842,0.5631868131868131
22,0.6974248927038627,0.6977491961414791,0.5358024691358024,0.6061452513966481
22,0.6899141630901288,0.7086330935251799,0.48641975308641977,0.5768667642752563
22,0.6763129689174705,0.6604938271604939,0.5270935960591133,0.5863013698630137
22,0.6827438370846731,0.7037037037037037,0.46798029556650245,0.5621301775147929
22,0.677038626609442,0.6791808873720137,0.49014778325123154,0.5693848354792562
22,0.6888412017167382,0.6837060702875399,0.528395061728395,0.596100278551532
22,0.6706008583690987,0.6601307189542484,0.49876543209876545,0.5682137834036568
22,0.6795284030010718,0.6698412698412698,0.5197044334975369,0.5852981969486825
22,0.69989281886388,0.7299270072992701,0.49261083743842365,0.5882352941176471
22,0.6695278969957081,0.6611842105263158,0.49507389162561577,0.5661971830985916
22,0.6802575107296137,0.6698412698412698,0.5209876543209877,0.5861111111111111
22,0.6706008583690987,0.6701388888888888,0.4765432098765432,0.556998556998557
22,0.669882100750268,0.675,0.46551724137931033,0.5510204081632654
22,0.6838156484458735,0.6761904761904762,0.5246305418719212,0.5908460471567268
22,0.6802575107296137,0.6862068965517242,0.49014778325123154,0.5718390804597702
22,0.6673819742489271,0.6567656765676567,0.49135802469135803,0.5621468926553672
22,0.6673819742489271,0.6567656765676567,0.49135802469135803,0.5621468926553672
22,0.6870310825294748,0.678125,0.5344827586206896,0.5977961432506887
22,0.6720257234726688,0.6748251748251748,0.4753694581280788,0.5578034682080925
22,0.6759656652360515,0.6688311688311688,0.5073891625615764,0.57703081232493
22,0.6738197424892703,0.6759581881533101,0.47901234567901235,0.5606936416184971
22,0.674892703862661,0.6677631578947368,0.5012345679012346,0.5726375176304654
22,0.6816720257234726,0.6953405017921147,0.47783251231527096,0.5664233576642336
22,0.6709539121114684,0.6622950819672131,0.4975369458128079,0.5682137834036569
22,0.677038626609442,0.6791808873720137,0.49014778325123154,0.5693848354792562
22,0.6673819742489271,0.6567656765676567,0.49135802469135803,0.5621468926553672
22,0.6834763948497854,0.6762820512820513,0.5209876543209877,0.588563458856346
22,0.6688102893890675,0.6689895470383276,0.4729064039408867,0.5541125541125541
22,0.6763129689174705,0.6768707482993197,0.49014778325123154,0.5685714285714285
22,0.6920600858369099,0.683076923076923,0.5467980295566502,0.6073871409028727
22,0.6620171673819742,0.640625,0.5061728395061729,0.5655172413793104
22,0.694206008583691,0.7127659574468085,0.4962962962962963,0.5851528384279476
22,0.6902465166130761,0.6956521739130435,0.5123152709359606,0.5900709219858156
22,0.6752411575562701,0.6677524429967426,0.5049261083743842,0.5750350631136044
22,0.6888412017167382,0.6920529801324503,0.5147783251231527,0.5903954802259886
22,0.6813304721030042,0.6730769230769231,0.5185185185185185,0.5857740585774059
22,0.6630901287553648,0.6619217081850534,0.45925925925925926,0.5422740524781341
22,0.6891747052518756,0.7056737588652482,0.49014778325123154,0.5784883720930232
22,0.7063236870310825,0.7129032258064516,0.5443349753694581,0.6173184357541899
22,0.694206008583691,0.6932907348242812,0.5344827586206896,0.6036161335187761
22,0.6534334763948498,0.6464285714285715,0.4469135802469136,0.5284671532846715
22,0.6641630901287554,0.6393939393939394,0.5209876543209877,0.5741496598639456
22,0.6602357984994641,0.6539792387543253,0.46551724137931033,0.543884892086331
22,0.6838156484458735,0.6796116504854369,0.5172413793103449,0.5874125874125874
22,0.6727467811158798,0.6573208722741433,0.5197044334975369,0.5804676753782668
22,0.6899141630901288,0.6946308724832215,0.5111111111111111,0.5889046941678521
22,0.677038626609442,0.6756756756756757,0.49382716049382713,0.5706134094151213
22,0.6645230439442658,0.6666666666666666,0.458128078817734,0.5430656934306569
22,0.6934619506966774,0.6829268292682927,0.5517241379310345,0.6103542234332425
22,0.6899141630901288,0.708185053380783,0.49014778325123154,0.5793304221251819
22,0.6781115879828327,0.6721311475409836,0.5061728395061729,0.5774647887323944
22,0.6545064377682404,0.636963696369637,0.4765432098765432,0.5451977401129944
22,0.6763129689174705,0.6635220125786163,0.5197044334975369,0.5828729281767956
22,0.6806002143622722,0.6875,0.4876847290640394,0.5706051873198847
22,0.6716738197424893,0.6506024096385542,0.5320197044334976,0.5853658536585367
22,0.6802575107296137,0.6789297658862876,0.5012345679012346,0.5767045454545455
22,0.6845493562231759,0.696113074204947,0.48641975308641977,0.5726744186046512
22,0.6870310825294748,0.6838709677419355,0.5221674876847291,0.5921787709497207
22,0.6730975348338692,0.662379421221865,0.5073891625615764,0.5746164574616458
22,0.6791845493562232,0.670926517571885,0.5172413793103449,0.5841446453407512
22,0.6877682403433476,0.696551724137931,0.49876543209876545,0.5812949640287769
22,0.6888412017167382,0.7075812274368231,0.4839506172839506,0.5747800586510264
22,0.6806002143622722,0.6875,0.4876847290640394,0.5706051873198847
22,0.662379421221865,0.6426332288401254,0.5049261083743842,0.5655172413793104
22,0.7006437768240343,0.7138047138047138,0.5221674876847291,0.6031294452347085
22,0.6813304721030042,0.6741935483870968,0.5160493827160494,0.5846153846153846
22,0.6759656652360515,0.6734006734006734,0.49382716049382713,0.5698005698005698
22,0.6730975348338692,0.6603174603174603,0.5123152709359606,0.5769764216366158
22,0.7095391211146839,0.7102803738317757,0.5615763546798029,0.6272352132049518
22,0.6469957081545065,0.6313993174061433,0.45566502463054187,0.5293276108726752
22,0.6834763948497854,0.706766917293233,0.4641975308641975,0.5603576751117734
22,0.657725321888412,0.6387096774193548,0.4888888888888889,0.5538461538461539
22,0.7106109324758842,0.7312925170068028,0.5295566502463054,0.6142857142857142
22,0.6827438370846731,0.6870748299319728,0.4975369458128079,0.5771428571428571
22,0.6255364806866953,0.5966101694915255,0.43349753694581283,0.5021398002853067
22,0.6866952789699571,0.6915254237288135,0.5037037037037037,0.5828571428571427
22,0.6899141630901288,0.6847133757961783,0.5308641975308642,0.5980528511821975
22,0.7170418006430869,0.7246835443037974,0.5640394088669951,0.6343490304709142
22,0.6720257234726688,0.6724137931034483,0.4802955665024631,0.5603448275862069
22,0.6641630901287554,0.6524590163934426,0.49014778325123154,0.559774964838256
22,0.6663090128755365,0.6506410256410257,0.5012345679012346,0.5662482566248257
22,0.6866952789699571,0.6941580756013745,0.49876543209876545,0.5804597701149425
22,0.6709539121114684,0.6655518394648829,0.49014778325123154,0.5645390070921986
22,0.6870310825294748,0.6925675675675675,0.5049261083743842,0.584045584045584
22,0.6512875536480687,0.6319218241042345,0.47783251231527096,0.544179523141655
22,0.6856223175965666,0.6971830985915493,0.4888888888888889,0.5747460087082729
22,0.6963519313304721,0.706081081081081,0.5160493827160494,0.5962910128388017
22,0.6913183279742765,0.6928104575163399,0.5221674876847291,0.5955056179775281
22,0.6741693461950696,0.6770833333333334,0.4802955665024631,0.5619596541786743
22,0.6738197424892703,0.6666666666666666,0.5024630541871922,0.5730337078651686
22,0.6695278969957081,0.6622073578595318,0.4888888888888889,0.5625
22,0.6652360515021459,0.6565656565656566,0.48148148148148145,0.5555555555555556
22,0.6580921757770632,0.638095238095238,0.49507389162561577,0.5575589459084606
22,0.684887459807074,0.6830065359477124,0.5147783251231527,0.5870786516853932
22,0.6834763948497854,0.7063197026022305,0.46798029556650245,0.562962962962963
22,0.6909871244635193,0.6845425867507886,0.5358024691358024,0.6011080332409973
22,0.6673819742489271,0.6621160409556314,0.47901234567901235,0.5558739255014327
22,0.684887459807074,0.6842105263157895,0.5123152709359606,0.5859154929577464
22,0.6827438370846731,0.6896551724137931,0.49261083743842365,0.5747126436781609
22,0.6824034334763949,0.6785714285714286,0.5147783251231527,0.5854341736694677
22,0.6523605150214592,0.6261682242990654,0.4962962962962963,0.5537190082644629
22,0.6791845493562232,0.6802721088435374,0.49382716049382713,0.5722460658082976
22,0.6602357984994641,0.6518771331058021,0.47044334975369456,0.5464949928469242
22,0.6763129689174705,0.6699346405228758,0.5049261083743842,0.5758426966292135
22,0.6813304721030042,0.6872852233676976,0.49261083743842365,0.5738880918220947
22,0.6974248927038627,0.6952380952380952,0.5407407407407407,0.6083333333333333
22,0.6630901287553648,0.6563573883161512,0.47160493827160493,0.5488505747126436
22,0.6784565916398714,0.6766666666666666,0.5,0.575070821529745
22,0.6816720257234726,0.6967509025270758,0.4753694581280788,0.5651537335285505
22,0.6931330472103004,0.6923076923076923,0.5320197044334976,0.6016713091922006
22,0.6866952789699571,0.7054545454545454,0.47901234567901235,0.5705882352941176
22,0.6738197424892703,0.6498516320474778,0.5407407407407407,0.5902964959568733
22,0.6730975348338692,0.6688963210702341,0.49261083743842365,0.5673758865248227
22,0.6859592711682744,0.6941580756013745,0.4975369458128079,0.5796269727403157
22,0.6641630901287554,0.6643109540636042,0.4630541871921182,0.5457184325108853
22,0.7070815450643777,0.7075471698113207,0.5555555555555556,0.6224066390041494
22,0.6652360515021459,0.6524590163934426,0.49135802469135803,0.5605633802816901
22,0.6816720257234726,0.6687306501547987,0.5320197044334976,0.5925925925925926
22,0.6677384780278671,0.6643835616438356,0.47783251231527096,0.5558739255014327
22,0.6952789699570815,0.6955128205128205,0.5344827586206896,0.6044568245125347
22,0.6791845493562232,0.6790540540540541,0.4962962962962963,0.5734664764621968
22,0.6824034334763949,0.6847457627118644,0.49876543209876545,0.5771428571428571
22,0.6881028938906752,0.6885245901639344,0.5172413793103449,0.5907172995780591
22,0.6645230439442658,0.6476190476190476,0.5024630541871922,0.5658807212205271
22,0.6899141630901288,0.7191011235955056,0.4729064039408867,0.5705794947994056
22,0.6813304721030042,0.6836734693877551,0.4962962962962963,0.575107296137339
22,0.6663090128755365,0.6525974025974026,0.4962962962962963,0.5638148667601683
22,0.6613076098606645,0.6510067114093959,0.47783251231527096,0.5511363636363635
22,0.6752411575562701,0.6677524429967426,0.5049261083743842,0.5750350631136044
22,0.674892703862661,0.6845878136200717,0.47044334975369456,0.5576642335766423
22,0.6641630901287554,0.6464968152866242,0.5012345679012346,0.564673157162726
22,0.6931330472103004,0.6989966555183946,0.5160493827160494,0.5937499999999999
22,0.6795284030010718,0.6825938566552902,0.49261083743842365,0.5722460658082976
22,0.6484458735262594,0.6258064516129033,0.47783251231527096,0.5418994413407822
22,0.6706008583690987,0.6813186813186813,0.458128078817734,0.5478645066273932
22,0.694206008583691,0.7027027027027027,0.5135802469135803,0.5934379457917262
22,0.7113733905579399,0.7111801242236024,0.5654320987654321,0.6299862448418156
22,0.6559485530546624,0.6460481099656358,0.4630541871921182,0.539454806312769
22,0.6913183279742765,0.695364238410596,0.5172413793103449,0.5932203389830508
22,0.6759656652360515,0.6656050955414012,0.5147783251231527,0.5805555555555556
22,0.6684549356223176,0.6666666666666666,0.4740740740740741,0.554112554112554
22,0.703862660944206,0.7047619047619048,0.5481481481481482,0.6166666666666667
22,0.6913183279742765,0.6993243243243243,0.5098522167487685,0.5897435897435898
22,0.6816720257234726,0.6847457627118644,0.4975369458128079,0.5763195435092724
22,0.6781115879828327,0.6687898089171974,0.5172413793103449,0.5833333333333333
22,0.6684549356223176,0.6751824817518248,0.4567901234567901,0.5449189985272459
22,0.6684549356223176,0.65,0.5135802469135803,0.5737931034482759
22,0.669882100750268,0.6678082191780822,0.4802955665024631,0.5587392550143266
22,0.6891747052518756,0.6907894736842105,0.5172413793103449,0.5915492957746479
22,0.6630901287553648,0.6513157894736842,0.4876847290640394,0.5577464788732395
22,0.6845493562231759,0.696113074204947,0.48641975308641977,0.5726744186046512
22,0.677038626609442,0.6756756756756757,0.49382716049382713,0.5706134094151213
22,0.6645230439442658,0.662020905923345,0.46798029556650245,0.5483405483405482
22,0.6688102893890675,0.6549520766773163,0.5049261083743842,0.5702364394993046
22,0.6824034334763949,0.6774193548387096,0.5172413793103449,0.5865921787709497
22,0.674892703862661,0.6722972972972973,0.49135802469135803,0.5677603423680457
22,0.7006437768240343,0.7086092715231788,0.528395061728395,0.6053748231966054
22,0.6730975348338692,0.6688963210702341,0.49261083743842365,0.5673758865248227
22,0.6763129689174705,0.6733333333333333,0.4975369458128079,0.5722379603399433
22,0.6877682403433476,0.7003484320557491,0.49507389162561577,0.5800865800865801
22,0.6931330472103004,0.7073170731707317,0.5012345679012346,0.5867052023121387
22,0.6716738197424893,0.6655518394648829,0.49135802469135803,0.5653409090909092
22,0.6763129689174705,0.6721854304635762,0.5,0.5734463276836158
22,0.7052518756698821,0.7161716171617162,0.5344827586206896,0.6121297602256699
22,0.6759656652360515,0.6843971631205674,0.4753694581280788,0.561046511627907
22,0.6802575107296137,0.6903914590747331,0.47901234567901235,0.565597667638484
22,0.6877682403433476,0.6716867469879518,0.5506172839506173,0.6051560379918589
22,0.6902465166130761,0.6857142857142857,0.5320197044334976,0.5991678224687934
22,0.6870310825294748,0.6887417218543046,0.5123152709359606,0.5875706214689266
22,0.6791845493562232,0.6931407942238267,0.4729064039408867,0.5622254758418741
22,0.6727467811158798,0.6666666666666666,0.49382716049382713,0.5673758865248227
22,0.6706008583690987,0.6666666666666666,0.4839506172839506,0.5608011444921316
22,0.6580921757770632,0.6581818181818182,0.4458128078817734,0.5315712187958884
22,0.6420150053590568,0.6111111111111112,0.4876847290640394,0.5424657534246575
22,0.6866952789699571,0.696551724137931,0.4975369458128079,0.5804597701149425
22,0.6834763948497854,0.6797385620915033,0.5135802469135803,0.5850914205344586
